"GEO_ID","NAME","B19013_001E","B19013_001M"
"id","Geographic Area Name","Estimate!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)","Margin of Error!!Median household income in the past 12 months (in 2017 inflation-adjusted dollars)"
"1400000US24031700819","Census Tract 7008.19, Montgomery County, Maryland","88125","20228"
"1400000US24031700820","Census Tract 7008.20, Montgomery County, Maryland","73733","5307"
"1400000US24031700822","Census Tract 7008.22, Montgomery County, Maryland","71818","12591"
"1400000US24031700823","Census Tract 7008.23, Montgomery County, Maryland","120909","13992"
"1400000US24031700824","Census Tract 7008.24, Montgomery County, Maryland","134917","16098"
"1400000US24031700826","Census Tract 7008.26, Montgomery County, Maryland","120550","10560"
"1400000US24031700828","Census Tract 7008.28, Montgomery County, Maryland","137396","15830"
"1400000US24031700829","Census Tract 7008.29, Montgomery County, Maryland","125469","22880"
"1400000US24031700830","Census Tract 7008.30, Montgomery County, Maryland","68929","15710"
"1400000US24031700832","Census Tract 7008.32, Montgomery County, Maryland","71976","7525"
"1400000US24031700833","Census Tract 7008.33, Montgomery County, Maryland","88137","14886"
"1400000US24031700834","Census Tract 7008.34, Montgomery County, Maryland","79559","18504"
"1400000US24031700835","Census Tract 7008.35, Montgomery County, Maryland","131528","13370"
"1400000US24031700901","Census Tract 7009.01, Montgomery County, Maryland","81591","12343"
"1400000US24031700902","Census Tract 7009.02, Montgomery County, Maryland","74708","12829"
"1400000US24031700903","Census Tract 7009.03, Montgomery County, Maryland","74444","9355"
"1400000US24031700904","Census Tract 7009.04, Montgomery County, Maryland","48646","15692"
"1400000US24031700905","Census Tract 7009.05, Montgomery County, Maryland","73158","11237"
"1400000US24031701001","Census Tract 7010.01, Montgomery County, Maryland","89892","6077"
"1400000US24031701002","Census Tract 7010.02, Montgomery County, Maryland","196250","31882"
"1400000US24031701004","Census Tract 7010.04, Montgomery County, Maryland","112582","9883"
"1400000US24031701005","Census Tract 7010.05, Montgomery County, Maryland","148705","27393"
"1400000US24031701006","Census Tract 7010.06, Montgomery County, Maryland","149539","12663"
"1400000US24031701007","Census Tract 7010.07, Montgomery County, Maryland","107375","16482"
"1400000US24031701101","Census Tract 7011.01, Montgomery County, Maryland","130658","10488"
"1400000US24031701102","Census Tract 7011.02, Montgomery County, Maryland","84652","9759"
"1400000US24031701201","Census Tract 7012.01, Montgomery County, Maryland","68601","5240"
"1400000US24031701202","Census Tract 7012.02, Montgomery County, Maryland","160833","19544"
"1400000US24031701205","Census Tract 7012.05, Montgomery County, Maryland","155950","30860"
"1400000US24031701206","Census Tract 7012.06, Montgomery County, Maryland","170000","8228"
"1400000US24031701210","Census Tract 7012.10, Montgomery County, Maryland","207143","21512"
"1400000US24031701211","Census Tract 7012.11, Montgomery County, Maryland","84886","29764"
"1400000US24031701212","Census Tract 7012.12, Montgomery County, Maryland","150208","20781"
"1400000US24031701213","Census Tract 7012.13, Montgomery County, Maryland","114035","15983"
"1400000US24031701214","Census Tract 7012.14, Montgomery County, Maryland","108125","13320"
"1400000US24031701215","Census Tract 7012.15, Montgomery County, Maryland","94559","14346"
"1400000US24031701216","Census Tract 7012.16, Montgomery County, Maryland","98155","10376"
"1400000US24031701218","Census Tract 7012.18, Montgomery County, Maryland","77188","12717"
"1400000US24031701219","Census Tract 7012.19, Montgomery County, Maryland","56006","4762"
"1400000US24031701220","Census Tract 7012.20, Montgomery County, Maryland","193226","13744"
"1400000US24031701221","Census Tract 7012.21, Montgomery County, Maryland","129313","19808"
"1400000US24031701303","Census Tract 7013.03, Montgomery County, Maryland","154345","13194"
"1400000US24031701304","Census Tract 7013.04, Montgomery County, Maryland","122569","27579"
"1400000US24031701306","Census Tract 7013.06, Montgomery County, Maryland","150588","15608"
"1400000US24031701307","Census Tract 7013.07, Montgomery County, Maryland","159091","22509"
"1400000US24031701308","Census Tract 7013.08, Montgomery County, Maryland","175357","33723"
"1400000US24031701312","Census Tract 7013.12, Montgomery County, Maryland","144811","7635"
"1400000US24031701313","Census Tract 7013.13, Montgomery County, Maryland","133589","18137"
"1400000US24031701314","Census Tract 7013.14, Montgomery County, Maryland","110156","16390"
"1400000US24031701315","Census Tract 7013.15, Montgomery County, Maryland","109256","13403"
"1400000US24031701316","Census Tract 7013.16, Montgomery County, Maryland","135648","22213"
"1400000US24031701317","Census Tract 7013.17, Montgomery County, Maryland","167629","19892"
"1400000US24031701407","Census Tract 7014.07, Montgomery County, Maryland","141389","13786"
"1400000US24031701408","Census Tract 7014.08, Montgomery County, Maryland","120644","19751"
"1400000US24031701409","Census Tract 7014.09, Montgomery County, Maryland","125694","24592"
"1400000US24031701410","Census Tract 7014.10, Montgomery County, Maryland","96262","7493"
"1400000US24031701414","Census Tract 7014.14, Montgomery County, Maryland","103105","26848"
"1400000US24031701415","Census Tract 7014.15, Montgomery County, Maryland","102841","7974"
"1400000US24031701417","Census Tract 7014.17, Montgomery County, Maryland","81809","5565"
"1400000US24031701418","Census Tract 7014.18, Montgomery County, Maryland","110714","15044"
"1400000US24031701420","Census Tract 7014.20, Montgomery County, Maryland","74621","6013"
"1400000US24031701421","Census Tract 7014.21, Montgomery County, Maryland","79450","10798"
"1400000US24031701422","Census Tract 7014.22, Montgomery County, Maryland","53308","6212"
"1400000US24031701423","Census Tract 7014.23, Montgomery County, Maryland","67478","15370"
"1400000US24031701503","Census Tract 7015.03, Montgomery County, Maryland","115208","10913"
"1400000US24031701505","Census Tract 7015.05, Montgomery County, Maryland","85799","10689"
"1400000US24031701506","Census Tract 7015.06, Montgomery County, Maryland","126705","14170"
"1400000US24031701507","Census Tract 7015.07, Montgomery County, Maryland","123164","8978"
"1400000US24031701508","Census Tract 7015.08, Montgomery County, Maryland","57885","16965"
"1400000US24031701509","Census Tract 7015.09, Montgomery County, Maryland","54417","9818"
"1400000US24031701601","Census Tract 7016.01, Montgomery County, Maryland","60938","6978"
"1400000US24031701602","Census Tract 7016.02, Montgomery County, Maryland","71563","6764"
"1400000US24031701701","Census Tract 7017.01, Montgomery County, Maryland","113698","15464"
"1400000US24031701702","Census Tract 7017.02, Montgomery County, Maryland","50000","7040"
"1400000US24031701703","Census Tract 7017.03, Montgomery County, Maryland","96985","12593"
"1400000US24031701704","Census Tract 7017.04, Montgomery County, Maryland","121089","11675"
"1400000US24031701800","Census Tract 7018, Montgomery County, Maryland","81114","8438"
"1400000US24031701900","Census Tract 7019, Montgomery County, Maryland","67860","14394"
"1400000US24031702000","Census Tract 7020, Montgomery County, Maryland","54250","4635"
"1400000US24031702101","Census Tract 7021.01, Montgomery County, Maryland","54508","5690"
"1400000US24031702102","Census Tract 7021.02, Montgomery County, Maryland","160074","12362"
"1400000US24031702200","Census Tract 7022, Montgomery County, Maryland","134458","9385"
"1400000US24031702301","Census Tract 7023.01, Montgomery County, Maryland","53182","11060"
"1400000US24031702302","Census Tract 7023.02, Montgomery County, Maryland","81473","21239"
"1400000US24031702401","Census Tract 7024.01, Montgomery County, Maryland","144583","17182"
"1400000US24031702402","Census Tract 7024.02, Montgomery County, Maryland","68575","7959"
"1400000US24031702500","Census Tract 7025, Montgomery County, Maryland","66868","15482"
"1400000US24031702601","Census Tract 7026.01, Montgomery County, Maryland","71161","9107"
"1400000US24031702602","Census Tract 7026.02, Montgomery County, Maryland","64375","14011"
"1400000US24031702700","Census Tract 7027, Montgomery County, Maryland","94524","14043"
"1400000US24031702800","Census Tract 7028, Montgomery County, Maryland","96372","3722"
"1400000US24031702900","Census Tract 7029, Montgomery County, Maryland","109867","17970"
"1400000US24031703000","Census Tract 7030, Montgomery County, Maryland","133542","16039"
"1400000US24031703100","Census Tract 7031, Montgomery County, Maryland","111198","4837"
"1400000US24031703201","Census Tract 7032.01, Montgomery County, Maryland","111264","13253"
"1400000US24031703202","Census Tract 7032.02, Montgomery County, Maryland","121835","21589"
"1400000US24031703206","Census Tract 7032.06, Montgomery County, Maryland","93321","12088"
"1400000US24031703207","Census Tract 7032.07, Montgomery County, Maryland","58340","8137"
"1400000US24031703208","Census Tract 7032.08, Montgomery County, Maryland","121477","18889"
"1400000US24031703209","Census Tract 7032.09, Montgomery County, Maryland","92176","12138"
"1400000US24031703210","Census Tract 7032.10, Montgomery County, Maryland","91597","20038"
"1400000US24031703212","Census Tract 7032.12, Montgomery County, Maryland","104286","16936"
"1400000US24031703213","Census Tract 7032.13, Montgomery County, Maryland","42955","6278"
"1400000US24031703214","Census Tract 7032.14, Montgomery County, Maryland","65353","18621"
"1400000US24031703215","Census Tract 7032.15, Montgomery County, Maryland","79881","12515"
"1400000US24031703216","Census Tract 7032.16, Montgomery County, Maryland","54041","7169"
"1400000US24031703218","Census Tract 7032.18, Montgomery County, Maryland","55354","4761"
"1400000US24031703219","Census Tract 7032.19, Montgomery County, Maryland","53297","11975"
"1400000US24031703220","Census Tract 7032.20, Montgomery County, Maryland","61599","11117"
"1400000US24031703221","Census Tract 7032.21, Montgomery County, Maryland","103113","12001"
"1400000US24031703301","Census Tract 7033.01, Montgomery County, Maryland","94583","11940"
"1400000US24031703302","Census Tract 7033.02, Montgomery County, Maryland","81544","16642"
"1400000US24031703401","Census Tract 7034.01, Montgomery County, Maryland","81944","10216"
"1400000US24031703402","Census Tract 7034.02, Montgomery County, Maryland","81667","8404"
"1400000US24031703403","Census Tract 7034.03, Montgomery County, Maryland","80188","10567"
"1400000US24031703404","Census Tract 7034.04, Montgomery County, Maryland","70227","8256"
"1400000US24031703501","Census Tract 7035.01, Montgomery County, Maryland","63093","12337"
"1400000US24031703502","Census Tract 7035.02, Montgomery County, Maryland","82964","12230"
"1400000US24031703601","Census Tract 7036.01, Montgomery County, Maryland","99907","15596"
"1400000US24031703602","Census Tract 7036.02, Montgomery County, Maryland","131384","31182"
"1400000US24031703701","Census Tract 7037.01, Montgomery County, Maryland","73375","8641"
"1400000US24031703702","Census Tract 7037.02, Montgomery County, Maryland","100045","15494"
"1400000US24031703800","Census Tract 7038, Montgomery County, Maryland","67321","10547"
"1400000US24031703901","Census Tract 7039.01, Montgomery County, Maryland","127411","22762"
"1400000US24031703902","Census Tract 7039.02, Montgomery County, Maryland","92147","16136"
"1400000US24031704000","Census Tract 7040, Montgomery County, Maryland","82829","12291"
"1400000US24031704100","Census Tract 7041, Montgomery County, Maryland","177443","28017"
"1400000US24031704200","Census Tract 7042, Montgomery County, Maryland","127000","40457"
"1400000US24031704300","Census Tract 7043, Montgomery County, Maryland","176250","20071"
"1400000US24031704401","Census Tract 7044.01, Montgomery County, Maryland","184459","11783"
"1400000US24031704403","Census Tract 7044.03, Montgomery County, Maryland","86920","12331"
"1400000US24031704404","Census Tract 7044.04, Montgomery County, Maryland","135462","17459"
"1400000US24031704501","Census Tract 7045.01, Montgomery County, Maryland","139643","17010"
"1400000US24031704502","Census Tract 7045.02, Montgomery County, Maryland","201429","12728"
"1400000US24031704503","Census Tract 7045.03, Montgomery County, Maryland","208220","18880"
"1400000US24031704600","Census Tract 7046, Montgomery County, Maryland","206500","24581"
"1400000US24031704700","Census Tract 7047, Montgomery County, Maryland","250,000+","***"
"1400000US24031704803","Census Tract 7048.03, Montgomery County, Maryland","71774","5077"
"1400000US24031704804","Census Tract 7048.04, Montgomery County, Maryland","106953","21102"
"1400000US24031704805","Census Tract 7048.05, Montgomery County, Maryland","96875","28017"
"1400000US24031704806","Census Tract 7048.06, Montgomery County, Maryland","94623","7359"
"1400000US24031705000","Census Tract 7050, Montgomery County, Maryland","148060","17779"
"1400000US24031705100","Census Tract 7051, Montgomery County, Maryland","201534","15398"
"1400000US24031705200","Census Tract 7052, Montgomery County, Maryland","250,000+","***"
"1400000US24031705300","Census Tract 7053, Montgomery County, Maryland","250,000+","***"
"1400000US24031705400","Census Tract 7054, Montgomery County, Maryland","250,000+","***"
"1400000US24031705501","Census Tract 7055.01, Montgomery County, Maryland","108011","15610"
"1400000US24031705502","Census Tract 7055.02, Montgomery County, Maryland","214286","36473"
"1400000US24031705601","Census Tract 7056.01, Montgomery County, Maryland","235938","21659"
"1400000US24031705602","Census Tract 7056.02, Montgomery County, Maryland","96250","14637"
"1400000US24031705701","Census Tract 7057.01, Montgomery County, Maryland","167683","13567"
"1400000US24031705702","Census Tract 7057.02, Montgomery County, Maryland","195125","29683"
"1400000US24031705800","Census Tract 7058, Montgomery County, Maryland","193421","21859"
"1400000US24031705901","Census Tract 7059.01, Montgomery County, Maryland","227708","40333"
"1400000US24031705902","Census Tract 7059.02, Montgomery County, Maryland","218417","24517"
"1400000US24031705903","Census Tract 7059.03, Montgomery County, Maryland","228816","27437"
"1400000US24031706005","Census Tract 7060.05, Montgomery County, Maryland","227778","28747"
"1400000US24031706007","Census Tract 7060.07, Montgomery County, Maryland","237298","11930"
"1400000US24031706008","Census Tract 7060.08, Montgomery County, Maryland","218431","24855"
"1400000US24031706009","Census Tract 7060.09, Montgomery County, Maryland","250,000+","***"
"1400000US24031706010","Census Tract 7060.10, Montgomery County, Maryland","136688","21261"
"1400000US24031706011","Census Tract 7060.11, Montgomery County, Maryland","204844","23023"
"1400000US24031706012","Census Tract 7060.12, Montgomery County, Maryland","66778","7996"
"1400000US24031706013","Census Tract 7060.13, Montgomery County, Maryland","216500","22643"
"1400000US24033800102","Census Tract 8001.02, Prince George's County, Maryland","56806","10884"
"1400000US24033800103","Census Tract 8001.03, Prince George's County, Maryland","54056","7583"
"1400000US24033800105","Census Tract 8001.05, Prince George's County, Maryland","84022","13216"
"1400000US24033800106","Census Tract 8001.06, Prince George's County, Maryland","90855","11522"
"1400000US24033800108","Census Tract 8001.08, Prince George's County, Maryland","63195","6529"
"1400000US24033800109","Census Tract 8001.09, Prince George's County, Maryland","63229","14601"
"1400000US24033800203","Census Tract 8002.03, Prince George's County, Maryland","118920","23861"
"1400000US24033800206","Census Tract 8002.06, Prince George's County, Maryland","77500","14903"
"1400000US24033800208","Census Tract 8002.08, Prince George's County, Maryland","96628","7189"
"1400000US24033800209","Census Tract 8002.09, Prince George's County, Maryland","51176","5463"
"1400000US24033800210","Census Tract 8002.10, Prince George's County, Maryland","59681","7754"
"1400000US24033800211","Census Tract 8002.11, Prince George's County, Maryland","49719","7496"
"1400000US24033800212","Census Tract 8002.12, Prince George's County, Maryland","88194","12717"
"1400000US24033800213","Census Tract 8002.13, Prince George's County, Maryland","83281","12073"
"1400000US24033800214","Census Tract 8002.14, Prince George's County, Maryland","62796","8697"
"1400000US24033800215","Census Tract 8002.15, Prince George's County, Maryland","74613","11953"
"1400000US24033800401","Census Tract 8004.01, Prince George's County, Maryland","110625","4543"
"1400000US24033800402","Census Tract 8004.02, Prince George's County, Maryland","105000","14296"
"1400000US24033800403","Census Tract 8004.03, Prince George's County, Maryland","109545","16554"
"1400000US24033800408","Census Tract 8004.08, Prince George's County, Maryland","141750","15492"
"1400000US24033800409","Census Tract 8004.09, Prince George's County, Maryland","137339","29967"
"1400000US24033800410","Census Tract 8004.10, Prince George's County, Maryland","126922","7549"
"1400000US24033800411","Census Tract 8004.11, Prince George's County, Maryland","110139","13437"
"1400000US24033800412","Census Tract 8004.12, Prince George's County, Maryland","75933","3327"
"1400000US24033800413","Census Tract 8004.13, Prince George's County, Maryland","72901","10412"
"1400000US24033800504","Census Tract 8005.04, Prince George's County, Maryland","115139","15750"
"1400000US24033800505","Census Tract 8005.05, Prince George's County, Maryland","111211","6425"
"1400000US24033800507","Census Tract 8005.07, Prince George's County, Maryland","104792","20908"
"1400000US24033800509","Census Tract 8005.09, Prince George's County, Maryland","104403","11708"
"1400000US24033800511","Census Tract 8005.11, Prince George's County, Maryland","96635","9064"
"1400000US24033800513","Census Tract 8005.13, Prince George's County, Maryland","111480","7574"
"1400000US24033800514","Census Tract 8005.14, Prince George's County, Maryland","157000","10357"
"1400000US24033800515","Census Tract 8005.15, Prince George's County, Maryland","95682","9222"
"1400000US24033800516","Census Tract 8005.16, Prince George's County, Maryland","88141","12345"
"1400000US24033800517","Census Tract 8005.17, Prince George's County, Maryland","141957","17628"
"1400000US24033800518","Census Tract 8005.18, Prince George's County, Maryland","172061","21170"
"1400000US24033800519","Census Tract 8005.19, Prince George's County, Maryland","104931","16610"
"1400000US24033800520","Census Tract 8005.20, Prince George's County, Maryland","88375","6170"
"1400000US24033800601","Census Tract 8006.01, Prince George's County, Maryland","76587","8559"
"1400000US24033800604","Census Tract 8006.04, Prince George's County, Maryland","85990","11639"
"1400000US24033800605","Census Tract 8006.05, Prince George's County, Maryland","104313","9838"
"1400000US24033800606","Census Tract 8006.06, Prince George's County, Maryland","92442","9103"
"1400000US24033800607","Census Tract 8006.07, Prince George's County, Maryland","129837","11142"
"1400000US24033800608","Census Tract 8006.08, Prince George's County, Maryland","150375","21389"
"1400000US24033800701","Census Tract 8007.01, Prince George's County, Maryland","130306","13115"
"1400000US24033800704","Census Tract 8007.04, Prince George's County, Maryland","89188","11591"
"1400000US24033800705","Census Tract 8007.05, Prince George's County, Maryland","130066","14806"
"1400000US24033800706","Census Tract 8007.06, Prince George's County, Maryland","135568","14277"
"1400000US24033800707","Census Tract 8007.07, Prince George's County, Maryland","86080","14021"
"1400000US24033800800","Census Tract 8008, Prince George's County, Maryland","116919","15934"
"1400000US24033800900","Census Tract 8009, Prince George's County, Maryland","65400","14933"
"1400000US24033801003","Census Tract 8010.03, Prince George's County, Maryland","107917","17109"
"1400000US24033801004","Census Tract 8010.04, Prince George's County, Maryland","129231","25660"
"1400000US24033801005","Census Tract 8010.05, Prince George's County, Maryland","126285","15434"
"1400000US24033801006","Census Tract 8010.06, Prince George's County, Maryland","107656","11333"
"1400000US24033801104","Census Tract 8011.04, Prince George's County, Maryland","72862","14697"
"1400000US24033801207","Census Tract 8012.07, Prince George's County, Maryland","110685","3103"
"1400000US24033801208","Census Tract 8012.08, Prince George's County, Maryland","115313","12724"
"1400000US24033801209","Census Tract 8012.09, Prince George's County, Maryland","102168","3657"
"1400000US24033801210","Census Tract 8012.10, Prince George's County, Maryland","100417","20019"
"1400000US24033801211","Census Tract 8012.11, Prince George's County, Maryland","99464","15616"
"1400000US24033801212","Census Tract 8012.12, Prince George's County, Maryland","101029","12485"
"1400000US24033801213","Census Tract 8012.13, Prince George's County, Maryland","109196","15445"
"1400000US24033801214","Census Tract 8012.14, Prince George's County, Maryland","71940","13869"
"1400000US24033801215","Census Tract 8012.15, Prince George's County, Maryland","104779","21907"
"1400000US24033801216","Census Tract 8012.16, Prince George's County, Maryland","107979","14122"
"1400000US24033801217","Census Tract 8012.17, Prince George's County, Maryland","124609","10020"
"1400000US24033801302","Census Tract 8013.02, Prince George's County, Maryland","123822","4826"
"1400000US24033801305","Census Tract 8013.05, Prince George's County, Maryland","122091","13498"
"1400000US24033801307","Census Tract 8013.07, Prince George's County, Maryland","111786","24917"
"1400000US24033801308","Census Tract 8013.08, Prince George's County, Maryland","114167","18077"
"1400000US24033801309","Census Tract 8013.09, Prince George's County, Maryland","139702","19376"
"1400000US24033801310","Census Tract 8013.10, Prince George's County, Maryland","114087","14560"
"1400000US24033801311","Census Tract 8013.11, Prince George's County, Maryland","115492","16411"
"1400000US24033801312","Census Tract 8013.12, Prince George's County, Maryland","89036","15735"
"1400000US24033801313","Census Tract 8013.13, Prince George's County, Maryland","102159","17216"
"1400000US24033801404","Census Tract 8014.04, Prince George's County, Maryland","80349","14676"
"1400000US24033801405","Census Tract 8014.05, Prince George's County, Maryland","67359","6440"
"1400000US24033801406","Census Tract 8014.06, Prince George's County, Maryland","80357","15210"
"1400000US24033801407","Census Tract 8014.07, Prince George's County, Maryland","86813","11804"
"1400000US24033801408","Census Tract 8014.08, Prince George's County, Maryland","61573","8166"
"1400000US24033801409","Census Tract 8014.09, Prince George's County, Maryland","75568","13794"
"1400000US24033801410","Census Tract 8014.10, Prince George's County, Maryland","102153","10884"
"1400000US24033801411","Census Tract 8014.11, Prince George's County, Maryland","91673","8984"
"1400000US24033801500","Census Tract 8015, Prince George's County, Maryland","77667","7548"
"1400000US24033801600","Census Tract 8016, Prince George's County, Maryland","42338","8391"
"1400000US24033801701","Census Tract 8017.01, Prince George's County, Maryland","65547","8382"
"1400000US24033801702","Census Tract 8017.02, Prince George's County, Maryland","70797","5914"
"1400000US24033801704","Census Tract 8017.04, Prince George's County, Maryland","50063","8634"
"1400000US24033801706","Census Tract 8017.06, Prince George's County, Maryland","69821","7229"
"1400000US24033801707","Census Tract 8017.07, Prince George's County, Maryland","52381","4123"
"1400000US24033801708","Census Tract 8017.08, Prince George's County, Maryland","54468","6744"
"1400000US24033801801","Census Tract 8018.01, Prince George's County, Maryland","45425","3593"
"1400000US24033801802","Census Tract 8018.02, Prince George's County, Maryland","47457","11006"
"1400000US24033801804","Census Tract 8018.04, Prince George's County, Maryland","80476","16126"
"1400000US24033801805","Census Tract 8018.05, Prince George's County, Maryland","54871","5985"
"1400000US24033801807","Census Tract 8018.07, Prince George's County, Maryland","65460","18212"
"1400000US24033801808","Census Tract 8018.08, Prince George's County, Maryland","58839","10401"
"1400000US24033801901","Census Tract 8019.01, Prince George's County, Maryland","83333","13004"
"1400000US24033801904","Census Tract 8019.04, Prince George's County, Maryland","49643","6172"
"1400000US24033801905","Census Tract 8019.05, Prince George's County, Maryland","93388","11244"
"1400000US24033801906","Census Tract 8019.06, Prince George's County, Maryland","56806","7818"
"1400000US24033801907","Census Tract 8019.07, Prince George's County, Maryland","54564","10549"
"1400000US24033801908","Census Tract 8019.08, Prince George's County, Maryland","61080","7597"
"1400000US24033802001","Census Tract 8020.01, Prince George's County, Maryland","63185","9559"
"1400000US24033802002","Census Tract 8020.02, Prince George's County, Maryland","74125","12000"
"1400000US24033802103","Census Tract 8021.03, Prince George's County, Maryland","85563","16619"
"1400000US24033802104","Census Tract 8021.04, Prince George's County, Maryland","67414","6586"
"1400000US24033802106","Census Tract 8021.06, Prince George's County, Maryland","47768","10154"
"1400000US24033802107","Census Tract 8021.07, Prince George's County, Maryland","55779","3169"
"1400000US24033802201","Census Tract 8022.01, Prince George's County, Maryland","70000","9885"
"1400000US24033802203","Census Tract 8022.03, Prince George's County, Maryland","61648","6264"
"1400000US24033802204","Census Tract 8022.04, Prince George's County, Maryland","84450","23767"
"1400000US24033802301","Census Tract 8023.01, Prince George's County, Maryland","69152","17328"
"1400000US24033802404","Census Tract 8024.04, Prince George's County, Maryland","43350","6677"
"1400000US24033802405","Census Tract 8024.05, Prince George's County, Maryland","61865","8677"
"1400000US24033802406","Census Tract 8024.06, Prince George's County, Maryland","54963","7773"
"1400000US24033802407","Census Tract 8024.07, Prince George's County, Maryland","51712","3953"
"1400000US24033802408","Census Tract 8024.08, Prince George's County, Maryland","51958","4844"
"1400000US24033802501","Census Tract 8025.01, Prince George's County, Maryland","56167","11564"
"1400000US24033802502","Census Tract 8025.02, Prince George's County, Maryland","63704","7960"
"1400000US24033802600","Census Tract 8026, Prince George's County, Maryland","57284","8852"
"1400000US24033802700","Census Tract 8027, Prince George's County, Maryland","58403","5573"
"1400000US24033802803","Census Tract 8028.03, Prince George's County, Maryland","62095","8401"
"1400000US24033802804","Census Tract 8028.04, Prince George's County, Maryland","62308","13935"
"1400000US24033802805","Census Tract 8028.05, Prince George's County, Maryland","67667","14963"
"1400000US24033802901","Census Tract 8029.01, Prince George's County, Maryland","47260","10214"
"1400000US24033803001","Census Tract 8030.01, Prince George's County, Maryland","67000","17599"
"1400000US24033803002","Census Tract 8030.02, Prince George's County, Maryland","65461","10754"
"1400000US24033803100","Census Tract 8031, Prince George's County, Maryland","53800","12027"
"1400000US24033803200","Census Tract 8032, Prince George's County, Maryland","52675","8092"
"1400000US24033803300","Census Tract 8033, Prince George's County, Maryland","54989","7126"
"1400000US24033803401","Census Tract 8034.01, Prince George's County, Maryland","50481","18584"
"1400000US24033803402","Census Tract 8034.02, Prince George's County, Maryland","43657","9652"
"1400000US24033803508","Census Tract 8035.08, Prince George's County, Maryland","83831","13855"
"1400000US24033803509","Census Tract 8035.09, Prince George's County, Maryland","44516","3341"
"1400000US24033803512","Census Tract 8035.12, Prince George's County, Maryland","94191","15113"
"1400000US24033803513","Census Tract 8035.13, Prince George's County, Maryland","72244","9964"
"1400000US24033803514","Census Tract 8035.14, Prince George's County, Maryland","79506","19849"
"1400000US24033803516","Census Tract 8035.16, Prince George's County, Maryland","126509","7799"
"1400000US24033803519","Census Tract 8035.19, Prince George's County, Maryland","91389","11277"
"1400000US24033803520","Census Tract 8035.20, Prince George's County, Maryland","119479","19222"
"1400000US24033803521","Census Tract 8035.21, Prince George's County, Maryland","124125","16942"
"1400000US24033803522","Census Tract 8035.22, Prince George's County, Maryland","100317","13151"
"1400000US24033803523","Census Tract 8035.23, Prince George's County, Maryland","128594","28928"
"1400000US24033803524","Census Tract 8035.24, Prince George's County, Maryland","72218","21187"
"1400000US24033803525","Census Tract 8035.25, Prince George's County, Maryland","60635","7295"
"1400000US24033803526","Census Tract 8035.26, Prince George's County, Maryland","84350","8836"
"1400000US24033803527","Census Tract 8035.27, Prince George's County, Maryland","86389","17098"
"1400000US24033803601","Census Tract 8036.01, Prince George's County, Maryland","89286","10080"
"1400000US24033803602","Census Tract 8036.02, Prince George's County, Maryland","61538","9514"
"1400000US24033803605","Census Tract 8036.05, Prince George's County, Maryland","79110","18453"
"1400000US24033803606","Census Tract 8036.06, Prince George's County, Maryland","72806","9531"
"1400000US24033803607","Census Tract 8036.07, Prince George's County, Maryland","85714","11976"
"1400000US24033803608","Census Tract 8036.08, Prince George's County, Maryland","74036","19418"
"1400000US24033803610","Census Tract 8036.10, Prince George's County, Maryland","67167","6383"
"1400000US24033803612","Census Tract 8036.12, Prince George's County, Maryland","60299","12532"
"1400000US24033803613","Census Tract 8036.13, Prince George's County, Maryland","57645","8311"
"1400000US24033803700","Census Tract 8037, Prince George's County, Maryland","70446","7191"
"1400000US24033803801","Census Tract 8038.01, Prince George's County, Maryland","76500","7392"
"1400000US24033803803","Census Tract 8038.03, Prince George's County, Maryland","65917","13047"
"1400000US24033803900","Census Tract 8039, Prince George's County, Maryland","67083","9505"
"1400000US24033804001","Census Tract 8040.01, Prince George's County, Maryland","35853","5054"
"1400000US24033804002","Census Tract 8040.02, Prince George's County, Maryland","62215","8549"
"1400000US24033804101","Census Tract 8041.01, Prince George's County, Maryland","70938","17540"
"1400000US24033804102","Census Tract 8041.02, Prince George's County, Maryland","67773","9697"
"1400000US24033804200","Census Tract 8042, Prince George's County, Maryland","117665","8995"
"1400000US24033804300","Census Tract 8043, Prince George's County, Maryland","46773","3576"
"1400000US24033804400","Census Tract 8044, Prince George's County, Maryland","59911","11279"
"1400000US24033804600","Census Tract 8046, Prince George's County, Maryland","78798","6911"
"1400000US24033804700","Census Tract 8047, Prince George's County, Maryland","74783","35079"
"1400000US24033804801","Census Tract 8048.01, Prince George's County, Maryland","41455","6826"
"1400000US24033804802","Census Tract 8048.02, Prince George's County, Maryland","53082","7067"
"1400000US24033804900","Census Tract 8049, Prince George's County, Maryland","69190","6349"
"1400000US24033805000","Census Tract 8050, Prince George's County, Maryland","53778","7292"
"1400000US24033805101","Census Tract 8051.01, Prince George's County, Maryland","51250","11561"
"1400000US24033805201","Census Tract 8052.01, Prince George's County, Maryland","51172","13269"
"1400000US24033805202","Census Tract 8052.02, Prince George's County, Maryland","55824","5576"
"1400000US24033805500","Census Tract 8055, Prince George's County, Maryland","49917","13839"
"1400000US24033805601","Census Tract 8056.01, Prince George's County, Maryland","50271","6851"
"1400000US24033805602","Census Tract 8056.02, Prince George's County, Maryland","72574","8741"
"1400000US24033805700","Census Tract 8057, Prince George's County, Maryland","58421","8669"
"1400000US24033805801","Census Tract 8058.01, Prince George's County, Maryland","103194","19463"
"1400000US24033805802","Census Tract 8058.02, Prince George's County, Maryland","66473","8528"
"1400000US24033805904","Census Tract 8059.04, Prince George's County, Maryland","74107","4753"
