"GEO_ID","NAME","B19013_001E","B19013_001M"
"1400000US24031701415","Census Tract 7014.15, Montgomery County, Maryland","97955","13089"
"1400000US24017851301","Census Tract 8513.01, Charles County, Maryland","124222","17245"
"1400000US24047950900","Census Tract 9509, Worcester County, Maryland","36968","8085"
"1400000US24031703202","Census Tract 7032.02, Montgomery County, Maryland","115133","16234"
"1400000US24031705602","Census Tract 7056.02, Montgomery County, Maryland","81788","6035"
"1400000US24025306400","Census Tract 3064, Harford County, Maryland","94649","10364"
"1400000US24005402405","Census Tract 4024.05, Baltimore County, Maryland","50583","4466"
"1400000US24017850400","Census Tract 8504, Charles County, Maryland","74818","12316"
"1400000US24033800408","Census Tract 8004.08, Prince George's County, Maryland","109022","14311"
"1400000US24023000200","Census Tract 2, Garrett County, Maryland","49974","3973"
"1400000US24005421000","Census Tract 4210, Baltimore County, Maryland","24280","5304"
"1400000US24011955301","Census Tract 9553.01, Caroline County, Maryland","73098","13912"
"1400000US24031702101","Census Tract 7021.01, Montgomery County, Maryland","53372","10385"
"1400000US24031704401","Census Tract 7044.01, Montgomery County, Maryland","144700","20455"
"1400000US24025302802","Census Tract 3028.02, Harford County, Maryland","52336","6877"
"1400000US24043001001","Census Tract 10.01, Washington County, Maryland","38877","6703"
"1400000US24031701407","Census Tract 7014.07, Montgomery County, Maryland","122981","15220"
"1400000US24009860802","Census Tract 8608.02, Calvert County, Maryland","91625","9573"
"1400000US24510260102","Census Tract 2601.02, Baltimore city, Maryland","50588","4804"
"1400000US24003730203","Census Tract 7302.03, Anne Arundel County, Maryland","34325","5715"
"1400000US24021750300","Census Tract 7503, Frederick County, Maryland","41337","8216"
"1400000US24027602600","Census Tract 6026, Howard County, Maryland","65927","7389"
"1400000US24033806000","Census Tract 8060, Prince George's County, Maryland","53732","6222"
"1400000US24021752302","Census Tract 7523.02, Frederick County, Maryland","87885","21542"
"1400000US24005411303","Census Tract 4113.03, Baltimore County, Maryland","73793","7029"
"1400000US24005402602","Census Tract 4026.02, Baltimore County, Maryland","74000","15849"
"1400000US24005411410","Census Tract 4114.10, Baltimore County, Maryland","74583","10793"
"1400000US24033806712","Census Tract 8067.12, Prince George's County, Maryland","77125","9750"
"1400000US24510090200","Census Tract 902, Baltimore city, Maryland","71515","13284"
"1400000US24033801706","Census Tract 8017.06, Prince George's County, Maryland","64659","18677"
"1400000US24027602306","Census Tract 6023.06, Howard County, Maryland","92750","11932"
"1400000US24013507601","Census Tract 5076.01, Carroll County, Maryland","83438","8145"
"1400000US24017850101","Census Tract 8501.01, Charles County, Maryland","91808","4147"
"1400000US24510180200","Census Tract 1802, Baltimore city, Maryland","16302","5084"
"1400000US24021752204","Census Tract 7522.04, Frederick County, Maryland","131641","18547"
"1400000US24033804300","Census Tract 8043, Prince George's County, Maryland","40417","15412"
"1400000US24015030903","Census Tract 309.03, Cecil County, Maryland","52155","7959"
"1400000US24031706011","Census Tract 7060.11, Montgomery County, Maryland","194236","15324"
"1400000US24025301301","Census Tract 3013.01, Harford County, Maryland","68333","7506"
"1400000US24027602302","Census Tract 6023.02, Howard County, Maryland","113021","14064"
"1400000US24005451300","Census Tract 4513, Baltimore County, Maryland","47806","7467"
"1400000US24033802405","Census Tract 8024.05, Prince George's County, Maryland","52129","4524"
"1400000US24047951300","Census Tract 9513, Worcester County, Maryland","40327","10224"
"1400000US24005403802","Census Tract 4038.02, Baltimore County, Maryland","182188","12502"
"1400000US24015031201","Census Tract 312.01, Cecil County, Maryland","69000","7517"
"1400000US24033800900","Census Tract 8009, Prince George's County, Maryland","67153","16824"
"1400000US24510280102","Census Tract 2801.02, Baltimore city, Maryland","34235","3028"
"1400000US24021752303","Census Tract 7523.03, Frederick County, Maryland","100114","14958"
"1400000US24005404102","Census Tract 4041.02, Baltimore County, Maryland","66542","7147"
"1400000US24005404900","Census Tract 4049, Baltimore County, Maryland","113241","15686"
"1400000US24033800410","Census Tract 8004.10, Prince George's County, Maryland","128038","21425"
"1400000US24003731003","Census Tract 7310.03, Anne Arundel County, Maryland","104896","16388"
"1400000US24005402201","Census Tract 4022.01, Baltimore County, Maryland","102685","6253"
"1400000US24033806714","Census Tract 8067.14, Prince George's County, Maryland","57132","5325"
"1400000US24003706500","Census Tract 7065, Anne Arundel County, Maryland","67700","15081"
"1400000US24005408602","Census Tract 4086.02, Baltimore County, Maryland","88533","10432"
"1400000US24017850706","Census Tract 8507.06, Charles County, Maryland","109153","17172"
"1400000US24510110200","Census Tract 1102, Baltimore city, Maryland","34141","7864"
"1400000US24031700207","Census Tract 7002.07, Montgomery County, Maryland","81978","13554"
"1400000US24043010400","Census Tract 104, Washington County, Maryland","64922","15026"
"1400000US24033800401","Census Tract 8004.01, Prince George's County, Maryland","119038","21416"
"1400000US24027601203","Census Tract 6012.03, Howard County, Maryland","119583","15657"
"1400000US24005451000","Census Tract 4510, Baltimore County, Maryland","75417","11694"
"1400000US24033806400","Census Tract 8064, Prince George's County, Maryland","134868","8509"
"1400000US24510271001","Census Tract 2710.01, Baltimore city, Maryland","36534","8232"
"1400000US24027606804","Census Tract 6068.04, Howard County, Maryland","114271","16350"
"1400000US24005402202","Census Tract 4022.02, Baltimore County, Maryland","112813","18448"
"1400000US24009860801","Census Tract 8608.01, Calvert County, Maryland","110670","23364"
"1400000US24021751003","Census Tract 7510.03, Frederick County, Maryland","59398","11249"
"1400000US24005490703","Census Tract 4907.03, Baltimore County, Maryland","81576","11552"
"1400000US24033801804","Census Tract 8018.04, Prince George's County, Maryland","75950","11568"
"1400000US24047951700","Census Tract 9517, Worcester County, Maryland","55000","16300"
"1400000US24031701210","Census Tract 7012.10, Montgomery County, Maryland","173000","27810"
"1400000US24033800409","Census Tract 8004.09, Prince George's County, Maryland","114427","15589"
"1400000US24005451600","Census Tract 4516, Baltimore County, Maryland","59038","10714"
"1400000US24033802204","Census Tract 8022.04, Prince George's County, Maryland","79086","9970"
"1400000US24005410200","Census Tract 4102, Baltimore County, Maryland","117986","9784"
"1400000US24033800212","Census Tract 8002.12, Prince George's County, Maryland","100017","11285"
"1400000US24025303803","Census Tract 3038.03, Harford County, Maryland","69451","7126"
"1400000US24005402404","Census Tract 4024.04, Baltimore County, Maryland","37813","11716"
"1400000US24033805601","Census Tract 8056.01, Prince George's County, Maryland","39620","8284"
"1400000US24510260301","Census Tract 2603.01, Baltimore city, Maryland","44904","3170"
"1400000US24043000100","Census Tract 1, Washington County, Maryland","64091","3849"
"1400000US24510090900","Census Tract 909, Baltimore city, Maryland","14247","5063"
"1400000US24027601201","Census Tract 6012.01, Howard County, Maryland","81263","8065"
"1400000US24009861003","Census Tract 8610.03, Calvert County, Maryland","86295","6914"
"1400000US24033806713","Census Tract 8067.13, Prince George's County, Maryland","43762","4682"
"1400000US24039930200","Census Tract 9302, Somerset County, Maryland","38958","6746"
"1400000US24033806200","Census Tract 8062, Prince George's County, Maryland","76771","13174"
"1400000US24510090300","Census Tract 903, Baltimore city, Maryland","36094","13306"
"1400000US24031701303","Census Tract 7013.03, Montgomery County, Maryland","127202","13545"
"1400000US24031701601","Census Tract 7016.01, Montgomery County, Maryland","54041","17677"
"1400000US24033800411","Census Tract 8004.11, Prince George's County, Maryland","87281","15868"
"1400000US24003731104","Census Tract 7311.04, Anne Arundel County, Maryland","112784","21482"
"1400000US24033803522","Census Tract 8035.22, Prince George's County, Maryland","103438","18996"
"1400000US24510150702","Census Tract 1507.02, Baltimore city, Maryland","44250","13352"
"1400000US24027603004","Census Tract 6030.04, Howard County, Maryland","161500","19171"
"1400000US24027604002","Census Tract 6040.02, Howard County, Maryland","155833","12605"
"1400000US24033801216","Census Tract 8012.16, Prince George's County, Maryland","85357","12057"
"1400000US24025301302","Census Tract 3013.02, Harford County, Maryland","49818","5369"
"1400000US24031700308","Census Tract 7003.08, Montgomery County, Maryland","100148","13775"
"1400000US24510260101","Census Tract 2601.01, Baltimore city, Maryland","44466","7014"
"1400000US24043000302","Census Tract 3.02, Washington County, Maryland","27679","10807"
"1400000US24027606805","Census Tract 6068.05, Howard County, Maryland","175962","22691"
"1400000US24027606601","Census Tract 6066.01, Howard County, Maryland","118364","10943"
"1400000US24510270801","Census Tract 2708.01, Baltimore city, Maryland","53193","5487"
"1400000US24025301601","Census Tract 3016.01, Harford County, Maryland","45729","6514"
"1400000US24510280301","Census Tract 2803.01, Baltimore city, Maryland","32487","4003"
"1400000US24031704300","Census Tract 7043, Montgomery County, Maryland","136597","12319"
"1400000US24021750200","Census Tract 7502, Frederick County, Maryland","66063","15852"
"1400000US24005492002","Census Tract 4920.02, Baltimore County, Maryland","66991","9057"
"1400000US24033803803","Census Tract 8038.03, Prince George's County, Maryland","65970","12655"
"1400000US24510270901","Census Tract 2709.01, Baltimore city, Maryland","48125","8568"
"1400000US24031701317","Census Tract 7013.17, Montgomery County, Maryland","161171","10210"
"1400000US24031705100","Census Tract 7051, Montgomery County, Maryland","173092","8105"
"1400000US24021752801","Census Tract 7528.01, Frederick County, Maryland","80417","19034"
"1400000US24011955100","Census Tract 9551, Caroline County, Maryland","60606","4417"
"1400000US24033804200","Census Tract 8042, Prince George's County, Maryland","100000","18699"
"1400000US24510150500","Census Tract 1505, Baltimore city, Maryland","29500","11396"
"1400000US24039930102","Census Tract 9301.02, Somerset County, Maryland","53083","9844"
"1400000US24033800402","Census Tract 8004.02, Prince George's County, Maryland","100643","10132"
"1400000US24025303700","Census Tract 3037, Harford County, Maryland","70718","4896"
"1400000US24003740304","Census Tract 7403.04, Anne Arundel County, Maryland","88343","28217"
"1400000US24003750102","Census Tract 7501.02, Anne Arundel County, Maryland","55130","3569"
"1400000US24013504100","Census Tract 5041, Carroll County, Maryland","95743","11010"
"1400000US24510270402","Census Tract 2704.02, Baltimore city, Maryland","66152","12726"
"1400000US24031703210","Census Tract 7032.10, Montgomery County, Maryland","109135","13444"
"1400000US24005407002","Census Tract 4070.02, Baltimore County, Maryland","91636","17759"
"1400000US24005408503","Census Tract 4085.03, Baltimore County, Maryland","54729","7256"
"1400000US24033803001","Census Tract 8030.01, Prince George's County, Maryland","69125","10650"
"1400000US24031701205","Census Tract 7012.05, Montgomery County, Maryland","168472","16005"
"1400000US24027604001","Census Tract 6040.01, Howard County, Maryland","119079","11514"
"1400000US24003740203","Census Tract 7402.03, Anne Arundel County, Maryland","133659","14569"
"1400000US24003740900","Census Tract 7409, Anne Arundel County, Maryland","89333","11987"
"1400000US24033804700","Census Tract 8047, Prince George's County, Maryland","80147","22324"
"1400000US24033807305","Census Tract 8073.05, Prince George's County, Maryland","76287","14811"
"1400000US24025303602","Census Tract 3036.02, Harford County, Maryland","96830","18309"
"1400000US24011955400","Census Tract 9554, Caroline County, Maryland","69375","22187"
"1400000US24510250303","Census Tract 2503.03, Baltimore city, Maryland","40870","3290"
"1400000US24043000301","Census Tract 3.01, Washington County, Maryland","40603","8915"
"1400000US24031701800","Census Tract 7018, Montgomery County, Maryland","64419","12843"
"1400000US24005490800","Census Tract 4908, Baltimore County, Maryland","67750","14889"
"1400000US24013501002","Census Tract 5010.02, Carroll County, Maryland","62852","9642"
"1400000US24510170200","Census Tract 1702, Baltimore city, Maryland","9608","1574"
"1400000US24021775302","Census Tract 7753.02, Frederick County, Maryland","94525","6030"
"1400000US24031700613","Census Tract 7006.13, Montgomery County, Maryland","118779","26170"
"1400000US24003740305","Census Tract 7403.05, Anne Arundel County, Maryland","92091","8853"
"1400000US24033800513","Census Tract 8005.13, Prince George's County, Maryland","97173","8624"
"1400000US24510210200","Census Tract 2102, Baltimore city, Maryland","42532","6558"
"1400000US24025303801","Census Tract 3038.01, Harford County, Maryland","66289","22423"
"1400000US24005411309","Census Tract 4113.09, Baltimore County, Maryland","97961","8407"
"1400000US24031701219","Census Tract 7012.19, Montgomery County, Maryland","66289","20129"
"1400000US24003730800","Census Tract 7308, Anne Arundel County, Maryland","143438","25800"
"1400000US24021772200","Census Tract 7722, Frederick County, Maryland","51591","12565"
"1400000US24019970900","Census Tract 9709, Dorchester County, Maryland","44464","12010"
"1400000US24021751301","Census Tract 7513.01, Frederick County, Maryland","91304","12301"
"1400000US24005408304","Census Tract 4083.04, Baltimore County, Maryland","81134","7576"
"1400000US24510250301","Census Tract 2503.01, Baltimore city, Maryland","29777","21149"
"1400000US24043011301","Census Tract 113.01, Washington County, Maryland","71677","9588"
"1400000US24031701900","Census Tract 7019, Montgomery County, Maryland","55933","7646"
"1400000US24005400900","Census Tract 4009, Baltimore County, Maryland","50110","7285"
"1400000US24041960502","Census Tract 9605.02, Talbot County, Maryland","78151","8563"
"1400000US24510080301","Census Tract 803.01, Baltimore city, Maryland","33929","5183"
"1400000US24033807409","Census Tract 8074.09, Prince George's County, Maryland","54917","14108"
"1400000US24510080600","Census Tract 806, Baltimore city, Maryland","27305","4306"
"1400000US24031706007","Census Tract 7060.07, Montgomery County, Maryland","197731","16277"
"1400000US24017851302","Census Tract 8513.02, Charles County, Maryland","106447","10829"
"1400000US24033800604","Census Tract 8006.04, Prince George's County, Maryland","104071","23539"
"1400000US24033803525","Census Tract 8035.25, Prince George's County, Maryland","52721","4586"
"1400000US24001001402","Census Tract 14.02, Allegany County, Maryland","47708","7274"
"1400000US24003731103","Census Tract 7311.03, Anne Arundel County, Maryland","101679","10880"
"1400000US24025301105","Census Tract 3011.05, Harford County, Maryland","88832","5726"
"1400000US24031700721","Census Tract 7007.21, Montgomery County, Maryland","62594","10825"
"1400000US24005430800","Census Tract 4308, Baltimore County, Maryland","64583","15439"
"1400000US24510270501","Census Tract 2705.01, Baltimore city, Maryland","69788","6602"
"1400000US24003708001","Census Tract 7080.01, Anne Arundel County, Maryland","93438","18469"
"1400000US24017850600","Census Tract 8506, Charles County, Maryland","106840","20097"
"1400000US24005440600","Census Tract 4406, Baltimore County, Maryland","108438","11517"
"1400000US24510150400","Census Tract 1504, Baltimore city, Maryland","35739","6752"
"1400000US24001001401","Census Tract 14.01, Allegany County, Maryland","60323","10164"
"1400000US24005404501","Census Tract 4045.01, Baltimore County, Maryland","62391","7633"
"1400000US24033803002","Census Tract 8030.02, Prince George's County, Maryland","64145","15674"
"1400000US24510220100","Census Tract 2201, Baltimore city, Maryland","59309","12397"
"1400000US24510010400","Census Tract 104, Baltimore city, Maryland","76528","21439"
"1400000US24510060100","Census Tract 601, Baltimore city, Maryland","57303","11298"
"1400000US24015031400","Census Tract 314, Cecil County, Maryland","78885","9760"
"1400000US24033801209","Census Tract 8012.09, Prince George's County, Maryland","98442","6399"
"1400000US24045010102","Census Tract 101.02, Wicomico County, Maryland","46381","7549"
"1400000US24033800215","Census Tract 8002.15, Prince George's County, Maryland","72792","9120"
"1400000US24510272007","Census Tract 2720.07, Baltimore city, Maryland","38750","6555"
"1400000US24031705502","Census Tract 7055.02, Montgomery County, Maryland","160500","18907"
"1400000US24005401504","Census Tract 4015.04, Baltimore County, Maryland","80927","9486"
"1400000US24005420302","Census Tract 4203.02, Baltimore County, Maryland","59737","7595"
"1400000US24031700608","Census Tract 7006.08, Montgomery County, Maryland","219737","30030"
"1400000US24021753001","Census Tract 7530.01, Frederick County, Maryland","78324","14137"
"1400000US24031700208","Census Tract 7002.08, Montgomery County, Maryland","103942","27197"
"1400000US24005401101","Census Tract 4011.01, Baltimore County, Maryland","57791","7980"
"1400000US24005404101","Census Tract 4041.01, Baltimore County, Maryland","95308","6121"
"1400000US24033803509","Census Tract 8035.09, Prince George's County, Maryland","44873","5248"
"1400000US24031703219","Census Tract 7032.19, Montgomery County, Maryland","55512","6674"
"1400000US24025303802","Census Tract 3038.02, Harford County, Maryland","50268","13312"
"1400000US24031700834","Census Tract 7008.34, Montgomery County, Maryland","83387","15582"
"1400000US24037875600","Census Tract 8756, St. Mary's County, Maryland","92229","8565"
"1400000US24005408800","Census Tract 4088, Baltimore County, Maryland","70431","11372"
"1400000US24005421101","Census Tract 4211.01, Baltimore County, Maryland","41691","8952"
"1400000US24013507500","Census Tract 5075, Carroll County, Maryland","91971","17194"
"1400000US24510110100","Census Tract 1101, Baltimore city, Maryland","40996","5565"
"1400000US24043000601","Census Tract 6.01, Washington County, Maryland","38051","8670"
"1400000US24003702300","Census Tract 7023, Anne Arundel County, Maryland","125850","19364"
"1400000US24003740103","Census Tract 7401.03, Anne Arundel County, Maryland","101795","7176"
"1400000US24021750802","Census Tract 7508.02, Frederick County, Maryland","95625","11615"
"1400000US24005490500","Census Tract 4905, Baltimore County, Maryland","106075","13703"
"1400000US24003731306","Census Tract 7313.06, Anne Arundel County, Maryland","104643","14547"
"1400000US24025301204","Census Tract 3012.04, Harford County, Maryland","82048","12235"
"1400000US24005404502","Census Tract 4045.02, Baltimore County, Maryland","53523","7808"
"1400000US24005408507","Census Tract 4085.07, Baltimore County, Maryland","51767","10157"
"1400000US24031700720","Census Tract 7007.20, Montgomery County, Maryland","100019","18621"
"1400000US24031700829","Census Tract 7008.29, Montgomery County, Maryland","121857","13093"
"1400000US24005451802","Census Tract 4518.02, Baltimore County, Maryland","55304","5457"
"1400000US24033806300","Census Tract 8063, Prince George's County, Maryland","54732","7179"
"1400000US24031701307","Census Tract 7013.07, Montgomery County, Maryland","140833","17543"
"1400000US24031703403","Census Tract 7034.03, Montgomery County, Maryland","72989","10896"
"1400000US24031703404","Census Tract 7034.04, Montgomery County, Maryland","48578","6449"
"1400000US24027602201","Census Tract 6022.01, Howard County, Maryland","144338","21524"
"1400000US24031700820","Census Tract 7008.20, Montgomery County, Maryland","69709","15767"
"1400000US24005451702","Census Tract 4517.02, Baltimore County, Maryland","72875","26454"
"1400000US24510151000","Census Tract 1510, Baltimore city, Maryland","30589","5421"
"1400000US24510080400","Census Tract 804, Baltimore city, Maryland","23299","6337"
"1400000US24031705200","Census Tract 7052, Montgomery County, Maryland","240568","22826"
"1400000US24005402303","Census Tract 4023.03, Baltimore County, Maryland","64433","11933"
"1400000US24005403202","Census Tract 4032.02, Baltimore County, Maryland","66971","9017"
"1400000US24510260605","Census Tract 2606.05, Baltimore city, Maryland","34769","7256"
"1400000US24003707001","Census Tract 7070.01, Anne Arundel County, Maryland","93834","7455"
"1400000US24021751201","Census Tract 7512.01, Frederick County, Maryland","102013","12658"
"1400000US24031700813","Census Tract 7008.13, Montgomery County, Maryland","80000","12314"
"1400000US24033802201","Census Tract 8022.01, Prince George's County, Maryland","59643","7980"
"1400000US24510271002","Census Tract 2710.02, Baltimore city, Maryland","33739","3474"
"1400000US24005420800","Census Tract 4208, Baltimore County, Maryland","54625","11281"
"1400000US24045010606","Census Tract 106.06, Wicomico County, Maryland","64497","5740"
"1400000US24005430900","Census Tract 4309, Baltimore County, Maryland","49297","11791"
"1400000US24031703402","Census Tract 7034.02, Montgomery County, Maryland","100995","9960"
"1400000US24019970804","Census Tract 9708.04, Dorchester County, Maryland","61838","8885"
"1400000US24013505102","Census Tract 5051.02, Carroll County, Maryland","115882","9645"
"1400000US24510190200","Census Tract 1902, Baltimore city, Maryland","44375","20293"
"1400000US24039980400","Census Tract 9804, Somerset County, Maryland","31944","24517"
"1400000US24033801006","Census Tract 8010.06, Prince George's County, Maryland","106681","27498"
"1400000US24510270600","Census Tract 2706, Baltimore city, Maryland","58768","9537"
"1400000US24027601103","Census Tract 6011.03, Howard County, Maryland","122958","13624"
"1400000US24033801404","Census Tract 8014.04, Prince George's County, Maryland","73633","13775"
"1400000US24033802408","Census Tract 8024.08, Prince George's County, Maryland","43314","6534"
"1400000US24003707002","Census Tract 7070.02, Anne Arundel County, Maryland","96071","5863"
"1400000US24011955202","Census Tract 9552.02, Caroline County, Maryland","69853","27787"
"1400000US24025303605","Census Tract 3036.05, Harford County, Maryland","74356","18765"
"1400000US24015030700","Census Tract 307, Cecil County, Maryland","76941","10662"
"1400000US24033801908","Census Tract 8019.08, Prince George's County, Maryland","57778","6739"
"1400000US24031704404","Census Tract 7044.04, Montgomery County, Maryland","134732","15593"
"1400000US24510260202","Census Tract 2602.02, Baltimore city, Maryland","26724","3482"
"1400000US24027605402","Census Tract 6054.02, Howard County, Maryland","77590","9680"
"1400000US24510160400","Census Tract 1604, Baltimore city, Maryland","31912","11577"
"1400000US24510270803","Census Tract 2708.03, Baltimore city, Maryland","43153","7863"
"1400000US24031701420","Census Tract 7014.20, Montgomery County, Maryland","66187","7924"
"1400000US24005403300","Census Tract 4033, Baltimore County, Maryland","70029","10256"
"1400000US24005411308","Census Tract 4113.08, Baltimore County, Maryland","82171","15719"
"1400000US24005430200","Census Tract 4302, Baltimore County, Maryland","49201","13444"
"1400000US24023000100","Census Tract 1, Garrett County, Maryland","44364","5480"
"1400000US24027603001","Census Tract 6030.01, Howard County, Maryland","120156","16616"
"1400000US24033803401","Census Tract 8034.01, Prince George's County, Maryland","49375","9079"
"1400000US24510120700","Census Tract 1207, Baltimore city, Maryland","51250","9649"
"1400000US24510140300","Census Tract 1403, Baltimore city, Maryland","19722","12490"
"1400000US24031701314","Census Tract 7013.14, Montgomery County, Maryland","102533","9244"
"1400000US24025303203","Census Tract 3032.03, Harford County, Maryland","86250","10434"
"1400000US24003740602","Census Tract 7406.02, Anne Arundel County, Maryland","55833","13516"
"1400000US24005403803","Census Tract 4038.03, Baltimore County, Maryland","117682","11016"
"1400000US24033801411","Census Tract 8014.11, Prince George's County, Maryland","91583","23217"
"1400000US24033805904","Census Tract 8059.04, Prince George's County, Maryland","55603","11814"
"1400000US24510150600","Census Tract 1506, Baltimore city, Maryland","22188","10021"
"1400000US24005410100","Census Tract 4101, Baltimore County, Maryland","149459","22246"
"1400000US24043011100","Census Tract 111, Washington County, Maryland","51023","7429"
"1400000US24027606904","Census Tract 6069.04, Howard County, Maryland","85451","11761"
"1400000US24005408502","Census Tract 4085.02, Baltimore County, Maryland","90403","9512"
"1400000US24033801904","Census Tract 8019.04, Prince George's County, Maryland","59498","9240"
"1400000US24510130200","Census Tract 1302, Baltimore city, Maryland","34789","2988"
"1400000US24005490900","Census Tract 4909, Baltimore County, Maryland","50925","5743"
"1400000US24043011201","Census Tract 112.01, Washington County, Maryland","65719","6411"
"1400000US24021750503","Census Tract 7505.03, Frederick County, Maryland","62741","8553"
"1400000US24033801906","Census Tract 8019.06, Prince George's County, Maryland","63267","4462"
"1400000US24033806501","Census Tract 8065.01, Prince George's County, Maryland","52520","4756"
"1400000US24510020100","Census Tract 201, Baltimore city, Maryland","76143","16006"
"1400000US24027602304","Census Tract 6023.04, Howard County, Maryland","145469","10220"
"1400000US24031700719","Census Tract 7007.19, Montgomery County, Maryland","66250","11338"
"1400000US24005452400","Census Tract 4524, Baltimore County, Maryland","63145","19018"
"1400000US24033803508","Census Tract 8035.08, Prince George's County, Maryland","42764","6059"
"1400000US24031701414","Census Tract 7014.14, Montgomery County, Maryland","84538","18205"
"1400000US24003701101","Census Tract 7011.01, Anne Arundel County, Maryland","111897","8687"
"1400000US24011955000","Census Tract 9550, Caroline County, Maryland","52411","13432"
"1400000US24013506200","Census Tract 5062, Carroll County, Maryland","77645","12333"
"1400000US24045010200","Census Tract 102, Wicomico County, Maryland","31538","7629"
"1400000US24003740201","Census Tract 7402.01, Anne Arundel County, Maryland","60155","6453"
"1400000US24017850906","Census Tract 8509.06, Charles County, Maryland","49967","5656"
"1400000US24510150900","Census Tract 1509, Baltimore city, Maryland","40583","3749"
"1400000US24025301202","Census Tract 3012.02, Harford County, Maryland","93077","9399"
"1400000US24510270401","Census Tract 2704.01, Baltimore city, Maryland","56798","11292"
"1400000US24510271801","Census Tract 2718.01, Baltimore city, Maryland","26466","11826"
"1400000US24510010300","Census Tract 103, Baltimore city, Maryland","86979","18683"
"1400000US24510070100","Census Tract 701, Baltimore city, Maryland","41766","9596"
"1400000US24005450503","Census Tract 4505.03, Baltimore County, Maryland","45966","9635"
"1400000US24013507703","Census Tract 5077.03, Carroll County, Maryland","71250","8814"
"1400000US24033800519","Census Tract 8005.19, Prince George's County, Maryland","110484","22187"
"1400000US24025304202","Census Tract 3042.02, Harford County, Maryland","92035","8076"
"1400000US24005420600","Census Tract 4206, Baltimore County, Maryland","46801","7323"
"1400000US24005451701","Census Tract 4517.01, Baltimore County, Maryland","62100","8156"
"1400000US24031704000","Census Tract 7040, Montgomery County, Maryland","75980","9441"
"1400000US24031700610","Census Tract 7006.10, Montgomery County, Maryland","139199","14499"
"1400000US24031704805","Census Tract 7048.05, Montgomery County, Maryland","116653","33852"
"1400000US24031704806","Census Tract 7048.06, Montgomery County, Maryland","84004","11542"
"1400000US24025304102","Census Tract 3041.02, Harford County, Maryland","102380","24736"
"1400000US24005401506","Census Tract 4015.06, Baltimore County, Maryland","70227","10772"
"1400000US24033804102","Census Tract 8041.02, Prince George's County, Maryland","53490","2694"
"1400000US24037876001","Census Tract 8760.01, St. Mary's County, Maryland","52134","6460"
"1400000US24005440500","Census Tract 4405, Baltimore County, Maryland","60980","9397"
"1400000US24033801802","Census Tract 8018.02, Prince George's County, Maryland","51538","4504"
"1400000US24510190300","Census Tract 1903, Baltimore city, Maryland","17320","6384"
"1400000US24031702200","Census Tract 7022, Montgomery County, Maryland","128707","13298"
"1400000US24031700826","Census Tract 7008.26, Montgomery County, Maryland","130410","18373"
"1400000US24510260900","Census Tract 2609, Baltimore city, Maryland","80282","16231"
"1400000US24005403402","Census Tract 4034.02, Baltimore County, Maryland","36490","6971"
"1400000US24510200701","Census Tract 2007.01, Baltimore city, Maryland","35169","7869"
"1400000US24021752900","Census Tract 7529, Frederick County, Maryland","71932","5007"
"1400000US24039930500","Census Tract 9305, Somerset County, Maryland","54341","5738"
"1400000US24031701509","Census Tract 7015.09, Montgomery County, Maryland","48199","5884"
"1400000US24033800206","Census Tract 8002.06, Prince George's County, Maryland","83793","6757"
"1400000US24033802406","Census Tract 8024.06, Prince George's County, Maryland","56964","11334"
"1400000US24031701004","Census Tract 7010.04, Montgomery County, Maryland","101895","6888"
"1400000US24029950400","Census Tract 9504, Kent County, Maryland","69142","9434"
"1400000US24005451801","Census Tract 4518.01, Baltimore County, Maryland","69332","9485"
"1400000US24013507602","Census Tract 5076.02, Carroll County, Maryland","46214","5171"
"1400000US24510250101","Census Tract 2501.01, Baltimore city, Maryland","47633","7714"
"1400000US24510250102","Census Tract 2501.02, Baltimore city, Maryland","31014","4769"
"1400000US24510271802","Census Tract 2718.02, Baltimore city, Maryland","33071","7711"
"1400000US24510160300","Census Tract 1603, Baltimore city, Maryland","24447","3777"
"1400000US24043011400","Census Tract 114, Washington County, Maryland","69207","11813"
"1400000US24045010604","Census Tract 106.04, Wicomico County, Maryland","50373","6357"
"1400000US24033800505","Census Tract 8005.05, Prince George's County, Maryland","87353","9303"
"1400000US24510271600","Census Tract 2716, Baltimore city, Maryland","30594","15428"
"1400000US24033807102","Census Tract 8071.02, Prince George's County, Maryland","68864","6654"
"1400000US24023000400","Census Tract 4, Garrett County, Maryland","45893","4587"
"1400000US24025301106","Census Tract 3011.06, Harford County, Maryland","100183","5502"
"1400000US24031700206","Census Tract 7002.06, Montgomery County, Maryland","121995","9123"
"1400000US24510260604","Census Tract 2606.04, Baltimore city, Maryland","22594","8879"
"1400000US24013505101","Census Tract 5051.01, Carroll County, Maryland","119500","25962"
"1400000US24031703209","Census Tract 7032.09, Montgomery County, Maryland","55188","5296"
"1400000US24021752201","Census Tract 7522.01, Frederick County, Maryland","90000","39081"
"1400000US24033800608","Census Tract 8006.08, Prince George's County, Maryland","150899","12756"
"1400000US24031700830","Census Tract 7008.30, Montgomery County, Maryland","65697","9238"
"1400000US24005430700","Census Tract 4307, Baltimore County, Maryland","76693","11494"
"1400000US24005491100","Census Tract 4911, Baltimore County, Maryland","91071","17276"
"1400000US24510260800","Census Tract 2608, Baltimore city, Maryland","35674","2523"
"1400000US24005406000","Census Tract 4060, Baltimore County, Maryland","111989","13266"
