GEO_ID,NAME,total,total.under25K,total.under25K.insured,total.under25K.insured.private,total.under25K.insured.public,total.under25K.uninsured,total.25Kto50K,total.25Kto50K.insured,total.25Kto50K.insured.private,total.25Kto50K.insured.public,total.25Kto50K.uninsured,total.50Kto75K,total.50Kto75K.insured,total.50Kto75K.insured.private,total.50Kto75K.insured.public,total.50Kto75K.uninsured,total.75Kto100K,total.75Kto100K.insured,total.75Kto100K.insured.private,total.75Kto100K.insured.public,total.75Kto100K.uninsured,total.100Kplus,total.100Kplus.insured,total.100Kplus.insured.private,total.100Kplus.insured.public,total.100Kplus.uninsured
1400000US24005492402,"Census Tract 4924.02, Baltimore County, Maryland",6657,648,629,434,293,19,746,540,338,235,206,1356,1205,1018,298,151,1106,1106,1079,99,0,2801,2637,2615,171,164
1400000US24005492500,"Census Tract 4925, Baltimore County, Maryland",107,0,0,0,0,0,62,46,46,0,16,0,0,0,0,0,32,32,32,0,0,13,13,13,0,0
1400000US24005492600,"Census Tract 4926, Baltimore County, Maryland",3610,190,161,60,110,29,1079,1060,567,607,19,705,705,694,121,0,212,188,188,8,24,1424,1398,1360,199,26
1400000US24005980000,"Census Tract 9800, Baltimore County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24005980100,"Census Tract 9801, Baltimore County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24005980200,"Census Tract 9802, Baltimore County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24009860101,"Census Tract 8601.01, Calvert County, Maryland",3122,181,181,42,155,0,149,102,80,67,47,344,334,271,155,10,367,313,275,120,54,2081,1891,1841,200,190
1400000US24009860102,"Census Tract 8601.02, Calvert County, Maryland",2692,62,54,21,42,8,274,274,228,148,0,425,399,365,127,26,513,513,466,184,0,1418,1372,1219,293,46
1400000US24009860200,"Census Tract 8602, Calvert County, Maryland",5957,131,65,49,31,66,346,346,218,227,0,638,625,625,180,13,444,430,400,121,14,4398,4346,4094,728,52
1400000US24009860300,"Census Tract 8603, Calvert County, Maryland",4808,235,235,72,207,0,231,203,178,107,28,431,431,297,259,0,582,582,494,179,0,3329,3329,3067,649,0
1400000US24009860401,"Census Tract 8604.01, Calvert County, Maryland",10034,632,558,208,441,74,1274,1094,802,485,180,1060,1007,900,305,53,1209,1209,1062,191,0,5859,5761,5380,849,98
1400000US24009860402,"Census Tract 8604.02, Calvert County, Maryland",3704,230,82,82,15,148,416,403,287,158,13,650,608,355,316,42,401,394,345,65,7,2007,1953,1770,352,54
1400000US24009860501,"Census Tract 8605.01, Calvert County, Maryland",6355,96,96,57,63,0,658,575,289,386,83,541,529,449,122,12,755,621,512,255,134,4305,4209,4153,251,96
1400000US24009860502,"Census Tract 8605.02, Calvert County, Maryland",3129,337,281,171,183,56,131,107,76,78,24,480,448,412,139,32,273,261,261,113,12,1908,1862,1789,292,46
1400000US24009860600,"Census Tract 8606, Calvert County, Maryland",7256,83,83,0,83,0,289,289,249,85,0,810,535,475,366,275,707,671,653,151,36,5367,5230,4646,1105,137
1400000US24009860701,"Census Tract 8607.01, Calvert County, Maryland",2908,298,222,198,215,76,275,265,171,164,10,187,161,138,62,26,283,283,213,143,0,1865,1768,1684,261,97
1400000US24009860702,"Census Tract 8607.02, Calvert County, Maryland",3109,437,388,117,378,49,571,525,309,287,46,417,360,271,167,57,372,347,293,99,25,1312,1281,1202,196,31
1400000US24009860703,"Census Tract 8607.03, Calvert County, Maryland",3785,236,225,123,140,11,538,491,276,339,47,483,444,390,117,39,269,209,201,78,60,2259,2221,1976,461,38
1400000US24009860801,"Census Tract 8608.01, Calvert County, Maryland",7090,336,186,117,126,150,614,540,493,194,74,423,405,287,194,18,1042,1042,827,351,0,4675,4617,4421,846,58
1400000US24009860802,"Census Tract 8608.02, Calvert County, Maryland",4916,398,339,76,333,59,579,519,404,257,60,726,688,535,266,38,588,575,511,101,13,2625,2559,2425,360,66
1400000US24009860900,"Census Tract 8609, Calvert County, Maryland",6965,149,149,149,115,0,1292,1077,651,682,215,839,776,664,343,63,1551,1399,1176,549,152,3134,3070,2949,667,64
1400000US24009861001,"Census Tract 8610.01, Calvert County, Maryland",1082,19,19,4,19,0,72,72,58,50,0,63,63,55,8,0,164,164,164,32,0,764,743,692,162,21
1400000US24009861003,"Census Tract 8610.03, Calvert County, Maryland",5771,553,474,29,474,79,407,387,159,332,20,1195,1007,835,455,188,1306,1281,887,489,25,2310,2278,2058,427,32
1400000US24009861004,"Census Tract 8610.04, Calvert County, Maryland",6833,183,109,109,27,74,912,912,370,581,0,1123,795,642,334,328,1516,1479,1345,214,37,3099,3015,2633,560,84
1400000US24009990100,"Census Tract 9901, Calvert County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24011955000,"Census Tract 9550, Caroline County, Maryland",3452,967,610,126,525,357,708,591,314,405,117,625,548,377,332,77,615,589,505,111,26,537,452,408,115,85
1400000US24011955100,"Census Tract 9551, Caroline County, Maryland",5417,1066,923,230,820,143,1110,1070,670,679,40,1173,1151,805,444,22,799,759,549,233,40,1269,1172,1080,234,97
1400000US24011955201,"Census Tract 9552.01, Caroline County, Maryland",3648,653,613,252,433,40,896,824,492,425,72,573,509,262,356,64,470,412,328,118,58,1056,1008,938,177,48
1400000US24011955202,"Census Tract 9552.02, Caroline County, Maryland",2018,232,223,114,185,9,663,618,307,539,45,269,256,223,98,13,236,232,200,74,4,618,596,560,97,22
1400000US24011955301,"Census Tract 9553.01, Caroline County, Maryland",4118,693,693,206,564,0,602,548,337,407,54,800,767,578,260,33,777,692,677,95,85,1246,1176,1099,257,70
1400000US24011955302,"Census Tract 9553.02, Caroline County, Maryland",2950,672,613,73,595,59,846,688,380,338,158,608,576,435,249,32,213,213,196,31,0,611,594,562,101,17
1400000US24011955400,"Census Tract 9554, Caroline County, Maryland",2001,179,177,87,158,2,446,432,303,251,14,469,333,225,159,136,300,259,259,19,41,607,597,541,172,10
1400000US24011955500,"Census Tract 9555, Caroline County, Maryland",4343,310,310,105,266,0,935,823,593,337,112,961,878,767,254,83,782,761,567,257,21,1355,1299,1156,338,56
1400000US24011955600,"Census Tract 9556, Caroline County, Maryland",4313,1261,1150,291,1038,111,1045,944,279,798,101,805,704,436,407,101,407,407,283,256,0,795,786,559,305,9
1400000US24013501001,"Census Tract 5010.01, Carroll County, Maryland",4312,591,591,131,559,0,468,461,298,278,7,854,737,506,345,117,784,747,707,60,37,1615,1552,1426,176,63
1400000US24013501002,"Census Tract 5010.02, Carroll County, Maryland",5348,497,440,190,359,57,1003,824,588,398,179,763,654,606,253,109,1183,1138,909,472,45,1902,1869,1680,466,33
1400000US24013502000,"Census Tract 5020, Carroll County, Maryland",3812,205,205,106,176,0,481,414,350,176,67,771,725,609,361,46,448,448,391,129,0,1907,1872,1855,212,35
1400000US24013503000,"Census Tract 5030, Carroll County, Maryland",5433,325,325,145,267,0,905,880,534,650,25,681,681,575,228,0,1267,1257,1183,219,10,2255,2091,1955,368,164
1400000US24013504100,"Census Tract 5041, Carroll County, Maryland",5121,360,334,122,325,26,300,268,174,167,32,764,652,569,191,112,587,566,514,102,21,3110,3058,2890,394,52
1400000US24013504201,"Census Tract 5042.01, Carroll County, Maryland",6190,430,380,173,365,50,270,270,270,219,0,413,384,384,114,29,1162,1098,836,386,64,3915,3859,3820,507,56
1400000US24013504202,"Census Tract 5042.02, Carroll County, Maryland",6335,25,25,25,25,0,472,472,198,378,0,766,608,569,242,158,781,781,675,201,0,4291,4217,3930,735,74
1400000US24013505101,"Census Tract 5051.01, Carroll County, Maryland",4107,141,141,57,102,0,291,281,252,116,10,190,190,190,81,0,512,512,477,80,0,2973,2945,2858,222,28
1400000US24013505102,"Census Tract 5051.02, Carroll County, Maryland",5651,105,97,89,70,8,403,392,281,225,11,576,550,416,288,26,580,580,568,105,0,3987,3898,3750,527,89
1400000US24013505203,"Census Tract 5052.03, Carroll County, Maryland",3070,366,342,257,171,24,127,127,85,96,0,180,180,180,54,0,475,438,248,251,37,1922,1855,1795,188,67
1400000US24013505205,"Census Tract 5052.05, Carroll County, Maryland",3535,103,103,63,67,0,342,329,166,257,13,351,341,306,50,10,664,664,510,254,0,2075,2038,1962,211,37
1400000US24013505206,"Census Tract 5052.06, Carroll County, Maryland",3389,163,163,149,93,0,350,300,246,206,50,431,391,339,230,40,343,343,285,139,0,2102,2102,2083,206,0
1400000US24013505207,"Census Tract 5052.07, Carroll County, Maryland",3885,175,164,116,75,11,293,281,205,151,12,335,326,300,71,9,412,392,373,19,20,2670,2628,2511,264,42
1400000US24013505208,"Census Tract 5052.08, Carroll County, Maryland",4822,143,143,70,143,0,357,357,189,222,0,296,272,257,95,24,534,534,518,125,0,3492,3404,3310,534,88
1400000US24013506101,"Census Tract 5061.01, Carroll County, Maryland",4046,94,94,71,94,0,398,353,298,223,45,444,428,374,146,16,937,929,871,190,8,2173,2134,2099,194,39
1400000US24013506102,"Census Tract 5061.02, Carroll County, Maryland",4043,88,88,54,58,0,476,421,413,254,55,611,602,499,281,9,869,860,775,186,9,1999,1973,1954,146,26
1400000US24013506200,"Census Tract 5062, Carroll County, Maryland",4884,533,533,281,359,0,754,705,589,324,49,750,716,681,186,34,624,624,600,144,0,2223,2204,2063,331,19
1400000US24013507500,"Census Tract 5075, Carroll County, Maryland",3411,378,368,162,273,10,278,216,175,108,62,427,416,329,154,11,515,515,515,119,0,1813,1805,1725,264,8
1400000US24013507601,"Census Tract 5076.01, Carroll County, Maryland",5099,608,608,340,319,0,956,734,315,561,222,773,754,579,314,19,668,668,611,150,0,2094,2057,1890,352,37
1400000US24013507602,"Census Tract 5076.02, Carroll County, Maryland",4005,429,407,149,401,22,648,640,502,356,8,501,422,345,175,79,822,763,701,116,59,1605,1579,1521,154,26
1400000US24013507702,"Census Tract 5077.02, Carroll County, Maryland",3644,352,320,160,287,32,452,447,269,312,5,441,441,342,237,0,682,682,594,181,0,1717,1678,1594,267,39
1400000US24013507703,"Census Tract 5077.03, Carroll County, Maryland",2997,238,212,134,212,26,364,364,334,177,0,404,404,340,256,0,721,677,663,109,44,1270,1250,1191,306,20
1400000US24013507704,"Census Tract 5077.04, Carroll County, Maryland",5986,235,221,74,191,14,527,471,276,240,56,1139,1007,639,432,132,1202,1081,989,130,121,2883,2830,2716,301,53
1400000US24013507801,"Census Tract 5078.01, Carroll County, Maryland",5632,699,678,481,424,21,1447,1396,684,887,51,1122,1003,939,185,119,762,762,762,51,0,1602,1589,1557,123,13
1400000US24013507802,"Census Tract 5078.02, Carroll County, Maryland",4521,259,234,134,188,25,581,555,441,315,26,456,446,437,147,10,840,840,840,168,0,2385,2356,2268,303,29
1400000US24013508101,"Census Tract 5081.01, Carroll County, Maryland",4713,350,350,217,289,0,822,668,466,333,154,422,422,339,165,0,703,685,661,95,18,2416,2410,2279,411,6
1400000US24013508102,"Census Tract 5081.02, Carroll County, Maryland",2903,125,125,53,96,0,348,348,256,219,0,681,649,487,162,32,466,451,416,43,15,1283,1283,1266,131,0
1400000US24013508200,"Census Tract 5082, Carroll County, Maryland",6954,258,211,127,183,47,925,777,537,338,148,993,981,935,199,12,1560,1531,1308,407,29,3218,3189,3051,423,29
1400000US24013509001,"Census Tract 5090.01, Carroll County, Maryland",4157,276,254,179,120,22,272,263,210,130,9,465,465,408,180,0,598,560,507,213,38,2546,2457,2369,279,89
1400000US24013509002,"Census Tract 5090.02, Carroll County, Maryland",2725,124,96,49,77,28,239,206,188,108,33,252,252,216,126,0,363,319,249,99,44,1747,1641,1542,292,106
1400000US24013510000,"Census Tract 5100, Carroll County, Maryland",1411,106,82,26,77,24,157,152,125,91,5,265,234,202,66,31,213,178,168,49,35,670,637,592,119,33
1400000US24013511000,"Census Tract 5110, Carroll County, Maryland",3712,237,226,108,187,11,442,436,207,307,6,621,588,527,149,33,769,769,662,260,0,1643,1623,1571,230,20
1400000US24013512000,"Census Tract 5120, Carroll County, Maryland",1442,214,198,73,164,16,165,146,105,87,19,246,227,197,55,19,352,352,300,84,0,465,446,405,116,19
1400000US24013513001,"Census Tract 5130.01, Carroll County, Maryland",4704,291,291,115,245,0,387,387,292,226,0,384,351,304,173,33,537,405,368,146,132,3105,3032,2924,354,73
1400000US24013513002,"Census Tract 5130.02, Carroll County, Maryland",5414,127,112,50,91,15,132,132,90,86,0,595,529,298,332,66,607,563,512,97,44,3953,3896,3806,280,57
1400000US24013514100,"Census Tract 5141, Carroll County, Maryland",3638,98,98,92,79,0,323,323,285,201,0,361,353,348,85,8,274,264,264,96,10,2582,2539,2454,337,43
1400000US24013514201,"Census Tract 5142.01, Carroll County, Maryland",5040,406,373,233,314,33,816,730,563,371,86,520,499,419,196,21,758,746,729,152,12,2540,2458,2276,456,82
1400000US24013514202,"Census Tract 5142.02, Carroll County, Maryland",3528,141,123,102,75,18,558,548,360,307,10,338,338,305,125,0,328,328,292,88,0,2163,2116,2074,339,47
1400000US24015030100,"Census Tract 301, Cecil County, Maryland",4714,376,340,120,313,36,896,776,599,332,120,1018,998,776,416,20,932,875,689,310,57,1492,1492,1360,358,0
1400000US24015030200,"Census Tract 302, Cecil County, Maryland",4816,469,397,113,354,72,501,442,185,315,59,972,968,811,291,4,1096,997,861,203,99,1778,1755,1718,234,23
1400000US24015030400,"Census Tract 304, Cecil County, Maryland",4677,1903,1409,318,1172,494,936,796,528,519,140,784,695,278,548,89,131,131,131,19,0,923,820,580,350,103
1400000US24015030501,"Census Tract 305.01, Cecil County, Maryland",4182,252,230,120,142,22,811,657,368,376,154,625,592,487,287,33,810,750,605,246,60,1684,1591,1535,150,93
1400000US24015030503,"Census Tract 305.03, Cecil County, Maryland",5090,814,758,264,615,56,785,734,593,343,51,1410,1241,1142,411,169,633,600,522,100,33,1448,1321,1243,172,127
1400000US24015030505,"Census Tract 305.05, Cecil County, Maryland",4014,765,677,246,525,88,547,530,395,346,17,667,594,503,155,73,358,358,328,92,0,1677,1677,1569,153,0
1400000US24015030506,"Census Tract 305.06, Cecil County, Maryland",7934,775,704,191,649,71,1437,1230,677,813,207,1382,1372,1234,342,10,815,758,758,108,57,3525,3364,3165,334,161
1400000US24015030601,"Census Tract 306.01, Cecil County, Maryland",3912,177,169,65,147,8,558,544,321,329,14,675,622,518,263,53,738,708,465,289,30,1764,1753,1580,510,11
1400000US24015030602,"Census Tract 306.02, Cecil County, Maryland",4992,357,340,277,129,17,542,542,272,312,0,1164,1127,853,398,37,567,555,472,130,12,2362,2263,2124,324,99
1400000US24015030700,"Census Tract 307, Cecil County, Maryland",5041,139,131,102,93,8,693,531,305,366,162,896,883,722,310,13,755,755,630,192,0,2558,2537,2264,484,21
1400000US24015030903,"Census Tract 309.03, Cecil County, Maryland",5817,926,867,137,742,59,1431,1231,467,1003,200,700,685,621,197,15,1133,1083,804,434,50,1627,1601,1312,350,26
1400000US24015030904,"Census Tract 309.04, Cecil County, Maryland",7106,299,285,122,209,14,745,686,420,398,59,858,858,809,353,0,1250,1250,1103,284,0,3954,3954,3765,475,0
1400000US24015030905,"Census Tract 309.05, Cecil County, Maryland",2953,302,291,44,273,11,489,432,197,290,57,170,170,165,21,0,794,775,536,270,19,1198,1158,1044,179,40
1400000US24015030906,"Census Tract 309.06, Cecil County, Maryland",10094,773,737,200,680,36,2730,2501,1440,1227,229,1855,1759,1264,762,96,1396,1396,1253,242,0,3340,3210,2946,461,130
1400000US24015031201,"Census Tract 312.01, Cecil County, Maryland",5902,559,526,168,435,33,830,755,473,435,75,1101,1072,890,313,29,894,797,652,211,97,2518,2443,2270,468,75
1400000US24015031202,"Census Tract 312.02, Cecil County, Maryland",5236,493,474,163,474,19,941,907,738,399,34,689,652,462,318,37,1226,1190,1052,158,36,1887,1809,1679,376,78
1400000US24015031301,"Census Tract 313.01, Cecil County, Maryland",3438,139,128,84,128,11,660,629,299,425,31,429,408,382,81,21,498,483,455,92,15,1712,1640,1550,217,72
1400000US24015031302,"Census Tract 313.02, Cecil County, Maryland",6953,771,614,266,493,157,860,809,583,588,51,1141,1115,1019,325,26,1294,1274,1130,243,20,2887,2872,2789,152,15
1400000US24015031400,"Census Tract 314, Cecil County, Maryland",3998,318,216,97,170,102,834,765,395,512,69,575,523,471,168,52,846,810,699,177,36,1425,1416,1384,280,9
1400000US24017850101,"Census Tract 8501.01, Charles County, Maryland",5838,262,218,126,102,44,265,265,223,193,0,1050,993,890,220,57,1238,1169,898,509,69,3023,2862,2787,349,161
1400000US24017850102,"Census Tract 8501.02, Charles County, Maryland",2378,275,217,148,119,58,560,545,365,348,15,342,332,305,141,10,283,260,237,46,23,918,875,828,165,43
1400000US24017850201,"Census Tract 8502.01, Charles County, Maryland",825,98,98,75,23,0,201,201,201,0,0,232,225,225,21,7,192,192,147,45,0,102,102,102,5,0
1400000US24017850202,"Census Tract 8502.02, Charles County, Maryland",4711,694,654,146,573,40,1104,1015,775,403,89,589,531,448,186,58,607,538,509,129,69,1717,1671,1495,265,46
1400000US24017850300,"Census Tract 8503, Charles County, Maryland",2123,211,191,76,153,20,385,343,143,336,42,352,330,330,43,22,173,167,167,20,6,1002,975,894,188,27
1400000US24017850400,"Census Tract 8504, Charles County, Maryland",3617,334,302,132,210,32,448,404,293,158,44,472,461,291,273,11,938,938,874,158,0,1425,1385,1083,445,40
1400000US24017850500,"Census Tract 8505, Charles County, Maryland",2798,252,216,143,124,36,212,196,156,166,16,426,426,372,142,0,212,186,173,37,26,1696,1685,1639,307,11
1400000US24017850600,"Census Tract 8506, Charles County, Maryland",4906,210,210,150,176,0,308,291,194,148,17,606,597,510,216,9,512,512,466,196,0,3270,3246,3054,524,24
1400000US24017850706,"Census Tract 8507.06, Charles County, Maryland",5144,175,127,110,40,48,122,122,122,17,0,568,555,555,88,13,778,727,546,291,51,3501,3429,3272,504,72
1400000US24017850708,"Census Tract 8507.08, Charles County, Maryland",5313,356,330,71,303,26,347,347,298,118,0,531,492,371,238,39,547,524,497,116,23,3532,3464,3220,555,68
1400000US24017850709,"Census Tract 8507.09, Charles County, Maryland",6754,428,387,339,82,41,668,646,571,116,22,1066,1019,837,256,47,1013,900,710,297,113,3579,3531,3034,881,48
1400000US24017850710,"Census Tract 8507.10, Charles County, Maryland",5524,230,220,172,56,10,404,398,338,116,6,610,598,440,239,12,831,807,797,80,24,3449,3359,3272,456,90
1400000US24017850711,"Census Tract 8507.11, Charles County, Maryland",5069,540,531,186,400,9,467,384,203,280,83,954,954,733,277,0,836,825,755,193,11,2272,2183,2110,288,89
1400000US24017850712,"Census Tract 8507.12, Charles County, Maryland",5960,104,87,87,51,17,225,225,178,100,0,477,468,425,138,9,868,830,735,304,38,4286,4074,3998,359,212
1400000US24017850713,"Census Tract 8507.13, Charles County, Maryland",7721,363,312,268,198,51,681,681,273,502,0,428,416,377,139,12,848,831,831,58,17,5401,5282,5013,891,119
1400000US24017850801,"Census Tract 8508.01, Charles County, Maryland",4819,328,328,132,271,0,105,78,70,62,27,836,827,659,331,9,664,664,655,173,0,2886,2815,2607,623,71
1400000US24017850802,"Census Tract 8508.02, Charles County, Maryland",4640,397,231,139,151,166,614,603,446,231,11,1140,1024,736,401,116,559,487,369,161,72,1930,1814,1642,429,116
1400000US24017850901,"Census Tract 8509.01, Charles County, Maryland",5305,1102,1102,413,877,0,1433,1322,671,795,111,1042,966,792,195,76,598,598,541,118,0,1130,1111,805,430,19
1400000US24017850902,"Census Tract 8509.02, Charles County, Maryland",5789,180,180,93,115,0,673,599,395,336,74,948,948,747,351,0,1200,1149,765,551,51,2788,2736,2405,785,52
1400000US24017850904,"Census Tract 8509.04, Charles County, Maryland",8518,395,395,256,211,0,481,474,411,179,7,859,819,667,291,40,1205,1176,1066,227,29,5578,5503,5333,762,75
1400000US24017850905,"Census Tract 8509.05, Charles County, Maryland",4285,272,224,133,123,48,342,342,166,205,0,490,468,450,77,22,1137,981,938,133,156,2044,2044,2003,153,0
1400000US24017850906,"Census Tract 8509.06, Charles County, Maryland",4406,812,812,121,743,0,1172,1172,500,732,0,588,511,491,69,77,354,335,335,56,19,1480,1442,1392,154,38
1400000US24017851001,"Census Tract 8510.01, Charles County, Maryland",2957,240,240,209,191,0,580,526,384,251,54,497,486,415,153,11,331,331,222,195,0,1309,1256,1233,220,53
1400000US24017851002,"Census Tract 8510.02, Charles County, Maryland",8762,491,491,188,417,0,1007,836,653,364,171,1516,1327,690,795,189,1194,1173,1047,327,21,4554,4419,4276,587,135
1400000US24017851100,"Census Tract 8511, Charles County, Maryland",2845,118,118,70,92,0,528,466,384,219,62,215,215,215,60,0,345,345,335,85,0,1639,1559,1456,194,80
1400000US24017851200,"Census Tract 8512, Charles County, Maryland",4985,696,662,179,597,34,841,830,406,587,11,420,420,333,169,0,794,774,695,100,20,2234,2085,1922,322,149
1400000US24017851301,"Census Tract 8513.01, Charles County, Maryland",4732,161,149,77,72,12,850,679,573,293,171,285,285,259,122,0,384,376,354,154,8,3052,2977,2767,402,75
1400000US24017851302,"Census Tract 8513.02, Charles County, Maryland",4151,265,234,182,99,31,392,384,263,234,8,507,498,367,279,9,299,299,281,51,0,2688,2647,2364,538,41
1400000US24017851400,"Census Tract 8514, Charles County, Maryland",8746,516,489,207,382,27,308,308,251,243,0,515,515,504,35,0,779,710,691,324,69,6628,6328,6082,981,300
1400000US24017851500,"Census Tract 8515, Charles County, Maryland",8864,474,427,274,203,47,814,798,518,368,16,1587,1536,1320,372,51,1529,1469,1388,289,60,4460,4259,4019,479,201
1400000US24017990000,"Census Tract 9900, Charles County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24019970100,"Census Tract 9701, Dorchester County, Maryland",2729,265,237,100,162,28,716,703,251,595,13,505,356,220,223,149,339,292,275,118,47,904,871,766,161,33
1400000US24019970200,"Census Tract 9702, Dorchester County, Maryland",5603,976,926,242,857,50,748,707,322,534,41,927,896,574,519,31,1505,1354,1091,552,151,1447,1425,1329,253,22
1400000US24019970300,"Census Tract 9703, Dorchester County, Maryland",4298,335,310,106,290,25,1025,768,415,575,257,916,898,733,336,18,866,842,771,165,24,1156,1139,1056,206,17
1400000US24019970400,"Census Tract 9704, Dorchester County, Maryland",3373,1036,955,303,716,81,545,484,319,237,61,544,544,374,268,0,537,537,501,119,0,711,636,561,220,75
1400000US24019970500,"Census Tract 9705, Dorchester County, Maryland",3796,1625,1616,258,1525,9,1147,1091,521,852,56,283,226,195,87,57,133,133,104,66,0,608,582,441,253,26
1400000US24019970600,"Census Tract 9706, Dorchester County, Maryland",4547,1075,972,184,913,103,1157,1079,515,762,78,854,842,602,354,12,806,713,485,288,93,655,628,516,148,27
1400000US24019970702,"Census Tract 9707.02, Dorchester County, Maryland",3774,568,557,164,539,11,865,865,576,465,0,702,693,587,289,9,541,541,510,97,0,1098,1081,961,428,17
1400000US24019970804,"Census Tract 9708.04, Dorchester County, Maryland",2120,186,165,80,126,21,537,521,292,416,16,345,324,256,163,21,330,320,313,77,10,722,703,632,190,19
1400000US24019970900,"Census Tract 9709, Dorchester County, Maryland",1553,102,94,40,79,8,423,391,235,276,32,513,504,434,138,9,321,289,245,58,32,194,194,167,48,0
1400000US24019990000,"Census Tract 9900, Dorchester County, Maryland",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1400000US24021740200,"Census Tract 7402, Frederick County, Maryland",4651,456,416,298,342,40,561,561,463,324,0,695,557,424,214,138,599,576,549,129,23,2340,2306,2240,216,34
1400000US24021750100,"Census Tract 7501, Frederick County, Maryland",1475,122,105,35,84,17,331,305,230,101,26,301,290,241,88,11,352,304,287,32,48,369,359,348,49,10
1400000US24021750200,"Census Tract 7502, Frederick County, Maryland",1733,200,137,76,87,63,225,183,163,53,42,224,208,180,43,16,365,294,294,46,71,719,642,621,75,77
1400000US24021750300,"Census Tract 7503, Frederick County, Maryland",1568,375,371,63,335,4,419,389,268,184,30,407,268,224,53,139,200,200,183,39,0,167,161,161,6,6
1400000US24021750503,"Census Tract 7505.03, Frederick County, Maryland",7504,531,516,198,356,15,1655,1253,616,767,402,2571,2145,1441,1024,426,957,957,818,197,0,1790,1719,1515,273,71
1400000US24021750504,"Census Tract 7505.04, Frederick County, Maryland",5232,814,688,353,431,126,977,881,632,350,96,1027,784,615,293,243,835,820,727,209,15,1579,1478,1368,143,101
1400000US24021750505,"Census Tract 7505.05, Frederick County, Maryland",7514,670,589,112,546,81,1997,1753,881,1043,244,2673,2355,1507,1026,318,1037,868,674,220,169,1137,1062,1002,99,75
1400000US24021750506,"Census Tract 7505.06, Frederick County, Maryland",4452,172,161,61,127,11,743,608,328,372,135,461,416,373,140,45,782,589,527,158,193,2294,2272,2148,284,22
1400000US24021750600,"Census Tract 7506, Frederick County, Maryland",2011,130,126,87,92,4,272,272,146,222,0,283,283,224,88,0,262,262,262,79,0,1064,1058,999,233,6
1400000US24021750701,"Census Tract 7507.01, Frederick County, Maryland",5498,358,324,201,192,34,906,829,519,521,77,582,566,517,73,16,1155,1013,912,157,142,2497,2413,2313,267,84
1400000US24021750702,"Census Tract 7507.02, Frederick County, Maryland",3879,857,845,305,630,12,893,659,383,412,234,702,537,484,93,165,674,674,615,171,0,753,657,649,67,96
1400000US24021750801,"Census Tract 7508.01, Frederick County, Maryland",2921,352,332,195,198,20,802,676,521,289,126,498,487,425,125,11,481,481,455,55,0,788,788,752,72,0
1400000US24021750802,"Census Tract 7508.02, Frederick County, Maryland",4831,173,161,123,104,12,496,496,217,395,0,787,753,679,398,34,687,687,673,70,0,2688,2626,2527,626,62
1400000US24021750803,"Census Tract 7508.03, Frederick County, Maryland",6105,337,296,112,240,41,505,505,394,319,0,1207,1034,855,271,173,1132,1076,860,225,56,2924,2777,2727,257,147
1400000US24021751001,"Census Tract 7510.01, Frederick County, Maryland",1005,85,85,47,50,0,80,80,18,62,0,122,122,122,22,0,140,132,130,38,8,578,537,525,17,41
1400000US24021751002,"Census Tract 7510.02, Frederick County, Maryland",5392,649,574,215,445,75,902,860,471,563,42,745,692,618,106,53,823,806,782,114,17,2273,2236,2199,163,37
1400000US24021751003,"Census Tract 7510.03, Frederick County, Maryland",5750,929,929,405,697,0,900,779,334,560,121,956,745,566,262,211,1055,852,798,69,203,1910,1791,1732,97,119
1400000US24021751004,"Census Tract 7510.04, Frederick County, Maryland",3987,216,189,124,110,27,575,526,349,237,49,527,393,381,46,134,656,610,601,58,46,2013,1957,1876,370,56
1400000US24021751201,"Census Tract 7512.01, Frederick County, Maryland",4612,179,168,125,100,11,449,449,358,213,0,456,456,411,191,0,614,602,602,152,12,2914,2858,2827,391,56
1400000US24021751202,"Census Tract 7512.02, Frederick County, Maryland",6300,303,274,148,203,29,571,546,462,219,25,1230,1109,968,324,121,752,740,722,84,12,3444,3421,3396,344,23
1400000US24021751203,"Census Tract 7512.03, Frederick County, Maryland",1905,59,45,34,24,14,308,257,149,181,51,167,167,159,62,0,353,353,347,94,0,1018,1006,908,192,12
1400000US24021751301,"Census Tract 7513.01, Frederick County, Maryland",3508,242,242,52,235,0,331,269,210,181,62,501,494,449,198,7,701,650,437,293,51,1733,1733,1679,266,0
1400000US24021751302,"Census Tract 7513.02, Frederick County, Maryland",3497,383,323,192,238,60,237,173,109,145,64,899,854,530,471,45,585,524,472,106,61,1393,1372,1286,240,21
1400000US24021751600,"Census Tract 7516, Frederick County, Maryland",2968,108,108,38,97,0,345,321,280,200,24,512,447,382,194,65,632,629,629,73,3,1371,1303,1121,306,68
