GEO_ID,NAME,MHHI
1400000US24015031201,"Census Tract 312.01, Cecil County, Maryland",69000
1400000US24033800900,"Census Tract 8009, Prince George's County, Maryland",67153
1400000US24510280102,"Census Tract 2801.02, Baltimore city, Maryland",34235
1400000US24021752303,"Census Tract 7523.03, Frederick County, Maryland",100114
1400000US24005404102,"Census Tract 4041.02, Baltimore County, Maryland",66542
1400000US24005404900,"Census Tract 4049, Baltimore County, Maryland",113241
1400000US24033800410,"Census Tract 8004.10, Prince George's County, Maryland",128038
1400000US24003731003,"Census Tract 7310.03, Anne Arundel County, Maryland",104896
1400000US24005402201,"Census Tract 4022.01, Baltimore County, Maryland",102685
1400000US24033806714,"Census Tract 8067.14, Prince George's County, Maryland",57132
1400000US24003706500,"Census Tract 7065, Anne Arundel County, Maryland",67700
1400000US24005408602,"Census Tract 4086.02, Baltimore County, Maryland",88533
1400000US24017850706,"Census Tract 8507.06, Charles County, Maryland",109153
1400000US24510110200,"Census Tract 1102, Baltimore city, Maryland",34141
1400000US24031700207,"Census Tract 7002.07, Montgomery County, Maryland",81978
1400000US24043010400,"Census Tract 104, Washington County, Maryland",64922
1400000US24033800401,"Census Tract 8004.01, Prince George's County, Maryland",119038
1400000US24027601203,"Census Tract 6012.03, Howard County, Maryland",119583
1400000US24005451000,"Census Tract 4510, Baltimore County, Maryland",75417
1400000US24033806400,"Census Tract 8064, Prince George's County, Maryland",134868
1400000US24510271001,"Census Tract 2710.01, Baltimore city, Maryland",36534
1400000US24027606804,"Census Tract 6068.04, Howard County, Maryland",114271
1400000US24005402202,"Census Tract 4022.02, Baltimore County, Maryland",112813
1400000US24009860801,"Census Tract 8608.01, Calvert County, Maryland",110670
1400000US24021751003,"Census Tract 7510.03, Frederick County, Maryland",59398
1400000US24005490703,"Census Tract 4907.03, Baltimore County, Maryland",81576
1400000US24033801804,"Census Tract 8018.04, Prince George's County, Maryland",75950
1400000US24047951700,"Census Tract 9517, Worcester County, Maryland",55000
1400000US24031701210,"Census Tract 7012.10, Montgomery County, Maryland",173000
1400000US24033800409,"Census Tract 8004.09, Prince George's County, Maryland",114427
1400000US24005451600,"Census Tract 4516, Baltimore County, Maryland",59038
1400000US24033802204,"Census Tract 8022.04, Prince George's County, Maryland",79086
1400000US24005410200,"Census Tract 4102, Baltimore County, Maryland",117986
1400000US24033800212,"Census Tract 8002.12, Prince George's County, Maryland",100017
1400000US24025303803,"Census Tract 3038.03, Harford County, Maryland",69451
1400000US24005402404,"Census Tract 4024.04, Baltimore County, Maryland",37813
1400000US24033805601,"Census Tract 8056.01, Prince George's County, Maryland",39620
1400000US24510260301,"Census Tract 2603.01, Baltimore city, Maryland",44904
1400000US24043000100,"Census Tract 1, Washington County, Maryland",64091
1400000US24510090900,"Census Tract 909, Baltimore city, Maryland",14247
1400000US24027601201,"Census Tract 6012.01, Howard County, Maryland",81263
1400000US24009861003,"Census Tract 8610.03, Calvert County, Maryland",86295
1400000US24033806713,"Census Tract 8067.13, Prince George's County, Maryland",43762
1400000US24039930200,"Census Tract 9302, Somerset County, Maryland",38958
1400000US24033806200,"Census Tract 8062, Prince George's County, Maryland",76771
1400000US24510090300,"Census Tract 903, Baltimore city, Maryland",36094
1400000US24031701303,"Census Tract 7013.03, Montgomery County, Maryland",127202
1400000US24031701601,"Census Tract 7016.01, Montgomery County, Maryland",54041
1400000US24033800411,"Census Tract 8004.11, Prince George's County, Maryland",87281
1400000US24003731104,"Census Tract 7311.04, Anne Arundel County, Maryland",112784
1400000US24033803522,"Census Tract 8035.22, Prince George's County, Maryland",103438
1400000US24510150702,"Census Tract 1507.02, Baltimore city, Maryland",44250
1400000US24027603004,"Census Tract 6030.04, Howard County, Maryland",161500
1400000US24027604002,"Census Tract 6040.02, Howard County, Maryland",155833
1400000US24033801216,"Census Tract 8012.16, Prince George's County, Maryland",85357
1400000US24025301302,"Census Tract 3013.02, Harford County, Maryland",49818
1400000US24031700308,"Census Tract 7003.08, Montgomery County, Maryland",100148
1400000US24510260101,"Census Tract 2601.01, Baltimore city, Maryland",44466
1400000US24043000302,"Census Tract 3.02, Washington County, Maryland",27679
1400000US24027606805,"Census Tract 6068.05, Howard County, Maryland",175962
1400000US24027606601,"Census Tract 6066.01, Howard County, Maryland",118364
1400000US24510270801,"Census Tract 2708.01, Baltimore city, Maryland",53193
1400000US24025301601,"Census Tract 3016.01, Harford County, Maryland",45729
1400000US24510280301,"Census Tract 2803.01, Baltimore city, Maryland",32487
1400000US24031704300,"Census Tract 7043, Montgomery County, Maryland",136597
1400000US24021750200,"Census Tract 7502, Frederick County, Maryland",66063
1400000US24005492002,"Census Tract 4920.02, Baltimore County, Maryland",66991
1400000US24033803803,"Census Tract 8038.03, Prince George's County, Maryland",65970
1400000US24510270901,"Census Tract 2709.01, Baltimore city, Maryland",48125
1400000US24031701317,"Census Tract 7013.17, Montgomery County, Maryland",161171
1400000US24031705100,"Census Tract 7051, Montgomery County, Maryland",173092
1400000US24021752801,"Census Tract 7528.01, Frederick County, Maryland",80417
1400000US24011955100,"Census Tract 9551, Caroline County, Maryland",60606
1400000US24033804200,"Census Tract 8042, Prince George's County, Maryland",100000
1400000US24510150500,"Census Tract 1505, Baltimore city, Maryland",29500
1400000US24039930102,"Census Tract 9301.02, Somerset County, Maryland",53083
1400000US24033800402,"Census Tract 8004.02, Prince George's County, Maryland",100643
1400000US24025303700,"Census Tract 3037, Harford County, Maryland",70718
1400000US24003740304,"Census Tract 7403.04, Anne Arundel County, Maryland",88343
1400000US24003750102,"Census Tract 7501.02, Anne Arundel County, Maryland",55130
1400000US24013504100,"Census Tract 5041, Carroll County, Maryland",95743
1400000US24510270402,"Census Tract 2704.02, Baltimore city, Maryland",66152
1400000US24031703210,"Census Tract 7032.10, Montgomery County, Maryland",109135
1400000US24005407002,"Census Tract 4070.02, Baltimore County, Maryland",91636
1400000US24005408503,"Census Tract 4085.03, Baltimore County, Maryland",54729
1400000US24033803001,"Census Tract 8030.01, Prince George's County, Maryland",69125
1400000US24031701205,"Census Tract 7012.05, Montgomery County, Maryland",168472
1400000US24027604001,"Census Tract 6040.01, Howard County, Maryland",119079
1400000US24003740203,"Census Tract 7402.03, Anne Arundel County, Maryland",133659
1400000US24003740900,"Census Tract 7409, Anne Arundel County, Maryland",89333
1400000US24033804700,"Census Tract 8047, Prince George's County, Maryland",80147
1400000US24033807305,"Census Tract 8073.05, Prince George's County, Maryland",76287
1400000US24025303602,"Census Tract 3036.02, Harford County, Maryland",96830
1400000US24011955400,"Census Tract 9554, Caroline County, Maryland",69375
1400000US24510250303,"Census Tract 2503.03, Baltimore city, Maryland",40870
1400000US24043000301,"Census Tract 3.01, Washington County, Maryland",40603
1400000US24031701800,"Census Tract 7018, Montgomery County, Maryland",64419
1400000US24005490800,"Census Tract 4908, Baltimore County, Maryland",67750
1400000US24013501002,"Census Tract 5010.02, Carroll County, Maryland",62852
1400000US24510170200,"Census Tract 1702, Baltimore city, Maryland",9608
1400000US24021775302,"Census Tract 7753.02, Frederick County, Maryland",94525
1400000US24031700613,"Census Tract 7006.13, Montgomery County, Maryland",118779
1400000US24003740305,"Census Tract 7403.05, Anne Arundel County, Maryland",92091
1400000US24033800513,"Census Tract 8005.13, Prince George's County, Maryland",97173
1400000US24510210200,"Census Tract 2102, Baltimore city, Maryland",42532
1400000US24025303801,"Census Tract 3038.01, Harford County, Maryland",66289
1400000US24005411309,"Census Tract 4113.09, Baltimore County, Maryland",97961
1400000US24031701219,"Census Tract 7012.19, Montgomery County, Maryland",66289
1400000US24003730800,"Census Tract 7308, Anne Arundel County, Maryland",143438
1400000US24021772200,"Census Tract 7722, Frederick County, Maryland",51591
1400000US24019970900,"Census Tract 9709, Dorchester County, Maryland",44464
1400000US24021751301,"Census Tract 7513.01, Frederick County, Maryland",91304
1400000US24005408304,"Census Tract 4083.04, Baltimore County, Maryland",81134
1400000US24510250301,"Census Tract 2503.01, Baltimore city, Maryland",29777
1400000US24043011301,"Census Tract 113.01, Washington County, Maryland",71677
1400000US24031701900,"Census Tract 7019, Montgomery County, Maryland",55933
1400000US24005400900,"Census Tract 4009, Baltimore County, Maryland",50110
1400000US24041960502,"Census Tract 9605.02, Talbot County, Maryland",78151
1400000US24510080301,"Census Tract 803.01, Baltimore city, Maryland",33929
1400000US24033807409,"Census Tract 8074.09, Prince George's County, Maryland",54917
1400000US24510080600,"Census Tract 806, Baltimore city, Maryland",27305
1400000US24031706007,"Census Tract 7060.07, Montgomery County, Maryland",197731
1400000US24017851302,"Census Tract 8513.02, Charles County, Maryland",106447
1400000US24033800604,"Census Tract 8006.04, Prince George's County, Maryland",104071
1400000US24033803525,"Census Tract 8035.25, Prince George's County, Maryland",52721
1400000US24001001402,"Census Tract 14.02, Allegany County, Maryland",47708
1400000US24003731103,"Census Tract 7311.03, Anne Arundel County, Maryland",101679
1400000US24025301105,"Census Tract 3011.05, Harford County, Maryland",88832
1400000US24031700721,"Census Tract 7007.21, Montgomery County, Maryland",62594
1400000US24005430800,"Census Tract 4308, Baltimore County, Maryland",64583
1400000US24510270501,"Census Tract 2705.01, Baltimore city, Maryland",69788
1400000US24003708001,"Census Tract 7080.01, Anne Arundel County, Maryland",93438
1400000US24017850600,"Census Tract 8506, Charles County, Maryland",106840
1400000US24005440600,"Census Tract 4406, Baltimore County, Maryland",108438
1400000US24510150400,"Census Tract 1504, Baltimore city, Maryland",35739
1400000US24001001401,"Census Tract 14.01, Allegany County, Maryland",60323
1400000US24005404501,"Census Tract 4045.01, Baltimore County, Maryland",62391
1400000US24033803002,"Census Tract 8030.02, Prince George's County, Maryland",64145
1400000US24510220100,"Census Tract 2201, Baltimore city, Maryland",59309
1400000US24510010400,"Census Tract 104, Baltimore city, Maryland",76528
1400000US24510060100,"Census Tract 601, Baltimore city, Maryland",57303
1400000US24015031400,"Census Tract 314, Cecil County, Maryland",78885
1400000US24033801209,"Census Tract 8012.09, Prince George's County, Maryland",98442
1400000US24045010102,"Census Tract 101.02, Wicomico County, Maryland",46381
1400000US24033800215,"Census Tract 8002.15, Prince George's County, Maryland",72792
1400000US24510272007,"Census Tract 2720.07, Baltimore city, Maryland",38750
1400000US24031705502,"Census Tract 7055.02, Montgomery County, Maryland",160500
1400000US24005401504,"Census Tract 4015.04, Baltimore County, Maryland",80927
1400000US24005420302,"Census Tract 4203.02, Baltimore County, Maryland",59737
1400000US24031700608,"Census Tract 7006.08, Montgomery County, Maryland",219737
1400000US24021753001,"Census Tract 7530.01, Frederick County, Maryland",78324
1400000US24031700208,"Census Tract 7002.08, Montgomery County, Maryland",103942
1400000US24005401101,"Census Tract 4011.01, Baltimore County, Maryland",57791
1400000US24005404101,"Census Tract 4041.01, Baltimore County, Maryland",95308
1400000US24033803509,"Census Tract 8035.09, Prince George's County, Maryland",44873
1400000US24031703219,"Census Tract 7032.19, Montgomery County, Maryland",55512
1400000US24025303802,"Census Tract 3038.02, Harford County, Maryland",50268
1400000US24031700834,"Census Tract 7008.34, Montgomery County, Maryland",83387
1400000US24037875600,"Census Tract 8756, St. Mary's County, Maryland",92229
1400000US24005408800,"Census Tract 4088, Baltimore County, Maryland",70431
1400000US24005421101,"Census Tract 4211.01, Baltimore County, Maryland",41691
1400000US24013507500,"Census Tract 5075, Carroll County, Maryland",91971
1400000US24510110100,"Census Tract 1101, Baltimore city, Maryland",40996
1400000US24043000601,"Census Tract 6.01, Washington County, Maryland",38051
1400000US24003702300,"Census Tract 7023, Anne Arundel County, Maryland",125850
1400000US24003740103,"Census Tract 7401.03, Anne Arundel County, Maryland",101795
1400000US24021750802,"Census Tract 7508.02, Frederick County, Maryland",95625
1400000US24005490500,"Census Tract 4905, Baltimore County, Maryland",106075
1400000US24003731306,"Census Tract 7313.06, Anne Arundel County, Maryland",104643
1400000US24025301204,"Census Tract 3012.04, Harford County, Maryland",82048
1400000US24005404502,"Census Tract 4045.02, Baltimore County, Maryland",53523
1400000US24005408507,"Census Tract 4085.07, Baltimore County, Maryland",51767
1400000US24031700720,"Census Tract 7007.20, Montgomery County, Maryland",100019
1400000US24031700829,"Census Tract 7008.29, Montgomery County, Maryland",121857
1400000US24005451802,"Census Tract 4518.02, Baltimore County, Maryland",55304
1400000US24033806300,"Census Tract 8063, Prince George's County, Maryland",54732
1400000US24031701307,"Census Tract 7013.07, Montgomery County, Maryland",140833
1400000US24031703403,"Census Tract 7034.03, Montgomery County, Maryland",72989
1400000US24031703404,"Census Tract 7034.04, Montgomery County, Maryland",48578
1400000US24027602201,"Census Tract 6022.01, Howard County, Maryland",144338
1400000US24031700820,"Census Tract 7008.20, Montgomery County, Maryland",69709
1400000US24005451702,"Census Tract 4517.02, Baltimore County, Maryland",72875
1400000US24510151000,"Census Tract 1510, Baltimore city, Maryland",30589
1400000US24510080400,"Census Tract 804, Baltimore city, Maryland",23299
1400000US24031705200,"Census Tract 7052, Montgomery County, Maryland",240568
1400000US24005402303,"Census Tract 4023.03, Baltimore County, Maryland",64433
1400000US24005403202,"Census Tract 4032.02, Baltimore County, Maryland",66971
1400000US24510260605,"Census Tract 2606.05, Baltimore city, Maryland",34769
1400000US24003707001,"Census Tract 7070.01, Anne Arundel County, Maryland",93834
1400000US24021751201,"Census Tract 7512.01, Frederick County, Maryland",102013
1400000US24031700813,"Census Tract 7008.13, Montgomery County, Maryland",80000
1400000US24033802201,"Census Tract 8022.01, Prince George's County, Maryland",59643
1400000US24510271002,"Census Tract 2710.02, Baltimore city, Maryland",33739
1400000US24005420800,"Census Tract 4208, Baltimore County, Maryland",54625
1400000US24045010606,"Census Tract 106.06, Wicomico County, Maryland",64497
1400000US24005430900,"Census Tract 4309, Baltimore County, Maryland",49297
1400000US24031703402,"Census Tract 7034.02, Montgomery County, Maryland",100995
1400000US24019970804,"Census Tract 9708.04, Dorchester County, Maryland",61838
1400000US24013505102,"Census Tract 5051.02, Carroll County, Maryland",115882
1400000US24510190200,"Census Tract 1902, Baltimore city, Maryland",44375
1400000US24039980400,"Census Tract 9804, Somerset County, Maryland",31944
1400000US24033801006,"Census Tract 8010.06, Prince George's County, Maryland",106681
1400000US24510270600,"Census Tract 2706, Baltimore city, Maryland",58768
1400000US24027601103,"Census Tract 6011.03, Howard County, Maryland",122958
1400000US24033801404,"Census Tract 8014.04, Prince George's County, Maryland",73633
1400000US24033802408,"Census Tract 8024.08, Prince George's County, Maryland",43314
1400000US24003707002,"Census Tract 7070.02, Anne Arundel County, Maryland",96071
1400000US24011955202,"Census Tract 9552.02, Caroline County, Maryland",69853
1400000US24025303605,"Census Tract 3036.05, Harford County, Maryland",74356
1400000US24015030700,"Census Tract 307, Cecil County, Maryland",76941
1400000US24033801908,"Census Tract 8019.08, Prince George's County, Maryland",57778
1400000US24031704404,"Census Tract 7044.04, Montgomery County, Maryland",134732
1400000US24510260202,"Census Tract 2602.02, Baltimore city, Maryland",26724
1400000US24027605402,"Census Tract 6054.02, Howard County, Maryland",77590
1400000US24510160400,"Census Tract 1604, Baltimore city, Maryland",31912
1400000US24510270803,"Census Tract 2708.03, Baltimore city, Maryland",43153
1400000US24031701420,"Census Tract 7014.20, Montgomery County, Maryland",66187
1400000US24005403300,"Census Tract 4033, Baltimore County, Maryland",70029
1400000US24005411308,"Census Tract 4113.08, Baltimore County, Maryland",82171
1400000US24005430200,"Census Tract 4302, Baltimore County, Maryland",49201
1400000US24023000100,"Census Tract 1, Garrett County, Maryland",44364
1400000US24027603001,"Census Tract 6030.01, Howard County, Maryland",120156
1400000US24033803401,"Census Tract 8034.01, Prince George's County, Maryland",49375
1400000US24510120700,"Census Tract 1207, Baltimore city, Maryland",51250
1400000US24510140300,"Census Tract 1403, Baltimore city, Maryland",19722
1400000US24031701314,"Census Tract 7013.14, Montgomery County, Maryland",102533
1400000US24025303203,"Census Tract 3032.03, Harford County, Maryland",86250
1400000US24003740602,"Census Tract 7406.02, Anne Arundel County, Maryland",55833
1400000US24005403803,"Census Tract 4038.03, Baltimore County, Maryland",117682
1400000US24033801411,"Census Tract 8014.11, Prince George's County, Maryland",91583
1400000US24033805904,"Census Tract 8059.04, Prince George's County, Maryland",55603
1400000US24510150600,"Census Tract 1506, Baltimore city, Maryland",22188
1400000US24005410100,"Census Tract 4101, Baltimore County, Maryland",149459
1400000US24043011100,"Census Tract 111, Washington County, Maryland",51023
1400000US24027606904,"Census Tract 6069.04, Howard County, Maryland",85451
1400000US24005408502,"Census Tract 4085.02, Baltimore County, Maryland",90403
1400000US24033801904,"Census Tract 8019.04, Prince George's County, Maryland",59498
1400000US24510130200,"Census Tract 1302, Baltimore city, Maryland",34789
1400000US24005490900,"Census Tract 4909, Baltimore County, Maryland",50925
1400000US24043011201,"Census Tract 112.01, Washington County, Maryland",65719
1400000US24021750503,"Census Tract 7505.03, Frederick County, Maryland",62741
1400000US24033801906,"Census Tract 8019.06, Prince George's County, Maryland",63267
1400000US24033806501,"Census Tract 8065.01, Prince George's County, Maryland",52520
1400000US24510020100,"Census Tract 201, Baltimore city, Maryland",76143
1400000US24027602304,"Census Tract 6023.04, Howard County, Maryland",145469
1400000US24031700719,"Census Tract 7007.19, Montgomery County, Maryland",66250
1400000US24005452400,"Census Tract 4524, Baltimore County, Maryland",63145
1400000US24033803508,"Census Tract 8035.08, Prince George's County, Maryland",42764
1400000US24031701414,"Census Tract 7014.14, Montgomery County, Maryland",84538
1400000US24003701101,"Census Tract 7011.01, Anne Arundel County, Maryland",111897
1400000US24011955000,"Census Tract 9550, Caroline County, Maryland",52411
1400000US24013506200,"Census Tract 5062, Carroll County, Maryland",77645
1400000US24045010200,"Census Tract 102, Wicomico County, Maryland",31538
1400000US24003740201,"Census Tract 7402.01, Anne Arundel County, Maryland",60155
1400000US24017850906,"Census Tract 8509.06, Charles County, Maryland",49967
1400000US24510150900,"Census Tract 1509, Baltimore city, Maryland",40583
1400000US24025301202,"Census Tract 3012.02, Harford County, Maryland",93077
1400000US24510270401,"Census Tract 2704.01, Baltimore city, Maryland",56798
1400000US24510271801,"Census Tract 2718.01, Baltimore city, Maryland",26466
1400000US24510010300,"Census Tract 103, Baltimore city, Maryland",86979
1400000US24510070100,"Census Tract 701, Baltimore city, Maryland",41766
1400000US24005450503,"Census Tract 4505.03, Baltimore County, Maryland",45966
1400000US24013507703,"Census Tract 5077.03, Carroll County, Maryland",71250
1400000US24033800519,"Census Tract 8005.19, Prince George's County, Maryland",110484
1400000US24025304202,"Census Tract 3042.02, Harford County, Maryland",92035
1400000US24005420600,"Census Tract 4206, Baltimore County, Maryland",46801
1400000US24005451701,"Census Tract 4517.01, Baltimore County, Maryland",62100
1400000US24031704000,"Census Tract 7040, Montgomery County, Maryland",75980
1400000US24031700610,"Census Tract 7006.10, Montgomery County, Maryland",139199
1400000US24031704805,"Census Tract 7048.05, Montgomery County, Maryland",116653
1400000US24031704806,"Census Tract 7048.06, Montgomery County, Maryland",84004
1400000US24025304102,"Census Tract 3041.02, Harford County, Maryland",102380
1400000US24005401506,"Census Tract 4015.06, Baltimore County, Maryland",70227
1400000US24033804102,"Census Tract 8041.02, Prince George's County, Maryland",53490
1400000US24037876001,"Census Tract 8760.01, St. Mary's County, Maryland",52134
1400000US24005440500,"Census Tract 4405, Baltimore County, Maryland",60980
1400000US24033801802,"Census Tract 8018.02, Prince George's County, Maryland",51538
1400000US24510190300,"Census Tract 1903, Baltimore city, Maryland",17320
1400000US24031702200,"Census Tract 7022, Montgomery County, Maryland",128707
1400000US24031700826,"Census Tract 7008.26, Montgomery County, Maryland",130410
1400000US24510260900,"Census Tract 2609, Baltimore city, Maryland",80282
1400000US24005403402,"Census Tract 4034.02, Baltimore County, Maryland",36490
1400000US24510200701,"Census Tract 2007.01, Baltimore city, Maryland",35169
1400000US24021752900,"Census Tract 7529, Frederick County, Maryland",71932
1400000US24039930500,"Census Tract 9305, Somerset County, Maryland",54341
1400000US24031701509,"Census Tract 7015.09, Montgomery County, Maryland",48199
1400000US24033800206,"Census Tract 8002.06, Prince George's County, Maryland",83793
1400000US24033802406,"Census Tract 8024.06, Prince George's County, Maryland",56964
1400000US24031701004,"Census Tract 7010.04, Montgomery County, Maryland",101895
1400000US24029950400,"Census Tract 9504, Kent County, Maryland",69142
1400000US24005451801,"Census Tract 4518.01, Baltimore County, Maryland",69332
1400000US24013507602,"Census Tract 5076.02, Carroll County, Maryland",46214
1400000US24510250101,"Census Tract 2501.01, Baltimore city, Maryland",47633
1400000US24510250102,"Census Tract 2501.02, Baltimore city, Maryland",31014
1400000US24510271802,"Census Tract 2718.02, Baltimore city, Maryland",33071
1400000US24510160300,"Census Tract 1603, Baltimore city, Maryland",24447
1400000US24043011400,"Census Tract 114, Washington County, Maryland",69207
1400000US24045010604,"Census Tract 106.04, Wicomico County, Maryland",50373
1400000US24033800505,"Census Tract 8005.05, Prince George's County, Maryland",87353
1400000US24510271600,"Census Tract 2716, Baltimore city, Maryland",30594
1400000US24033807102,"Census Tract 8071.02, Prince George's County, Maryland",68864
1400000US24023000400,"Census Tract 4, Garrett County, Maryland",45893
1400000US24025301106,"Census Tract 3011.06, Harford County, Maryland",100183
1400000US24031700206,"Census Tract 7002.06, Montgomery County, Maryland",121995
1400000US24510260604,"Census Tract 2606.04, Baltimore city, Maryland",22594
1400000US24013505101,"Census Tract 5051.01, Carroll County, Maryland",119500
1400000US24031703209,"Census Tract 7032.09, Montgomery County, Maryland",55188
1400000US24021752201,"Census Tract 7522.01, Frederick County, Maryland",90000
1400000US24033800608,"Census Tract 8006.08, Prince George's County, Maryland",150899
1400000US24031700830,"Census Tract 7008.30, Montgomery County, Maryland",65697
1400000US24005430700,"Census Tract 4307, Baltimore County, Maryland",76693
1400000US24005491100,"Census Tract 4911, Baltimore County, Maryland",91071
1400000US24510260800,"Census Tract 2608, Baltimore city, Maryland",35674
1400000US24005406000,"Census Tract 4060, Baltimore County, Maryland",111989
1400000US24005420100,"Census Tract 4201, Baltimore County, Maryland",48456
1400000US24013512000,"Census Tract 5120, Carroll County, Maryland",67917
1400000US24005402306,"Census Tract 4023.06, Baltimore County, Maryland",54063
1400000US24003731308,"Census Tract 7313.08, Anne Arundel County, Maryland",73817
1400000US24021751002,"Census Tract 7510.02, Frederick County, Maryland",76224
1400000US24510160200,"Census Tract 1602, Baltimore city, Maryland",35167
1400000US24510090800,"Census Tract 908, Baltimore city, Maryland",27113
1400000US24027602202,"Census Tract 6022.02, Howard County, Maryland",101311
1400000US24031700103,"Census Tract 7001.03, Montgomery County, Maryland",153313
1400000US24005441101,"Census Tract 4411.01, Baltimore County, Maryland",61429
1400000US24015031302,"Census Tract 313.02, Cecil County, Maryland",63701
1400000US24033801214,"Census Tract 8012.14, Prince George's County, Maryland",83132
1400000US24003731004,"Census Tract 7310.04, Anne Arundel County, Maryland",90679
1400000US24003750801,"Census Tract 7508.01, Anne Arundel County, Maryland",77341
1400000US24005490605,"Census Tract 4906.05, Baltimore County, Maryland",9150
1400000US24033805500,"Census Tract 8055, Prince George's County, Maryland",74310
1400000US24001000200,"Census Tract 2, Allegany County, Maryland",42712
1400000US24013508102,"Census Tract 5081.02, Carroll County, Maryland",74375
1400000US24003731307,"Census Tract 7313.07, Anne Arundel County, Maryland",82629
1400000US24025303603,"Census Tract 3036.03, Harford County, Maryland",120440
1400000US24015030905,"Census Tract 309.05, Cecil County, Maryland",58287
1400000US24031703218,"Census Tract 7032.18, Montgomery County, Maryland",50757
1400000US24031703301,"Census Tract 7033.01, Montgomery County, Maryland",71364
1400000US24003701200,"Census Tract 7012, Anne Arundel County, Maryland",91875
1400000US24019970300,"Census Tract 9703, Dorchester County, Maryland",66000
1400000US24025301402,"Census Tract 3014.02, Harford County, Maryland",80000
1400000US24025305200,"Census Tract 3052, Harford County, Maryland",66500
1400000US24033803402,"Census Tract 8034.02, Prince George's County, Maryland",55000
1400000US24510120400,"Census Tract 1204, Baltimore city, Maryland",38214
1400000US24005430600,"Census Tract 4306, Baltimore County, Maryland",71833
1400000US24015030904,"Census Tract 309.04, Cecil County, Maryland",93156
1400000US24025303501,"Census Tract 3035.01, Harford County, Maryland",85807
1400000US24510250206,"Census Tract 2502.06, Baltimore city, Maryland",56667
1400000US24027605505,"Census Tract 6055.05, Howard County, Maryland",178077
1400000US24027606907,"Census Tract 6069.07, Howard County, Maryland",72585
1400000US24033800601,"Census Tract 8006.01, Prince George's County, Maryland",103897
1400000US24033800705,"Census Tract 8007.05, Prince George's County, Maryland",114816
1400000US24510151100,"Census Tract 1511, Baltimore city, Maryland",41918
1400000US24510271501,"Census Tract 2715.01, Baltimore city, Maryland",103333
1400000US24003740603,"Census Tract 7406.03, Anne Arundel County, Maryland",85227
1400000US24005440900,"Census Tract 4409, Baltimore County, Maryland",42098
1400000US24013507702,"Census Tract 5077.02, Carroll County, Maryland",59159
1400000US24033805202,"Census Tract 8052.02, Prince George's County, Maryland",53494
1400000US24001002100,"Census Tract 21, Allegany County, Maryland",39677
1400000US24005408302,"Census Tract 4083.02, Baltimore County, Maryland",106822
1400000US24033803613,"Census Tract 8036.13, Prince George's County, Maryland",52482
1400000US24043010801,"Census Tract 108.01, Washington County, Maryland",56406
1400000US24510060400,"Census Tract 604, Baltimore city, Maryland",31731
1400000US24023000500,"Census Tract 5, Garrett County, Maryland",55741
1400000US24033804802,"Census Tract 8048.02, Prince George's County, Maryland",36838
1400000US24027602100,"Census Tract 6021, Howard County, Maryland",154969
1400000US24031700606,"Census Tract 7006.06, Montgomery County, Maryland",158523
1400000US24031700822,"Census Tract 7008.22, Montgomery County, Maryland",62813
1400000US24005450501,"Census Tract 4505.01, Baltimore County, Maryland",39375
1400000US24033805801,"Census Tract 8058.01, Prince George's County, Maryland",78295
1400000US24039930600,"Census Tract 9306, Somerset County, Maryland",35865
1400000US24027606906,"Census Tract 6069.06, Howard County, Maryland",87214
1400000US24510060300,"Census Tract 603, Baltimore city, Maryland",58240
1400000US24005420701,"Census Tract 4207.01, Baltimore County, Maryland",39214
1400000US24017850711,"Census Tract 8507.11, Charles County, Maryland",68311
1400000US24510200300,"Census Tract 2003, Baltimore city, Maryland",21726
1400000US24047951400,"Census Tract 9514, Worcester County, Maryland",61107
1400000US24001000600,"Census Tract 6, Allegany County, Maryland",45343
1400000US24015030506,"Census Tract 305.06, Cecil County, Maryland",62412
1400000US24033803606,"Census Tract 8036.06, Prince George's County, Maryland",78750
1400000US24510130400,"Census Tract 1304, Baltimore city, Maryland",29040
1400000US24031703800,"Census Tract 7038, Montgomery County, Maryland",56789
1400000US24003740701,"Census Tract 7407.01, Anne Arundel County, Maryland",89397
1400000US24003751000,"Census Tract 7510, Anne Arundel County, Maryland",59435
1400000US24017850802,"Census Tract 8508.02, Charles County, Maryland",68685
1400000US24033800517,"Census Tract 8005.17, Prince George's County, Maryland",163468
1400000US24510240100,"Census Tract 2401, Baltimore city, Maryland",105833
1400000US24510090400,"Census Tract 904, Baltimore city, Maryland",28008
1400000US24031701409,"Census Tract 7014.09, Montgomery County, Maryland",144324
1400000US24031701421,"Census Tract 7014.21, Montgomery County, Maryland",73110
1400000US24003730502,"Census Tract 7305.02, Anne Arundel County, Maryland",87804
1400000US24005400400,"Census Tract 4004, Baltimore County, Maryland",97904
1400000US24033802104,"Census Tract 8021.04, Prince George's County, Maryland",42333
1400000US24510090100,"Census Tract 901, Baltimore city, Maryland",31829
1400000US24027605602,"Census Tract 6056.02, Howard County, Maryland",111136
1400000US24005402604,"Census Tract 4026.04, Baltimore County, Maryland",80342
1400000US24005491900,"Census Tract 4919, Baltimore County, Maryland",58467
1400000US24033801406,"Census Tract 8014.06, Prince George's County, Maryland",65297
1400000US24033801907,"Census Tract 8019.07, Prince George's County, Maryland",57475
1400000US24510010200,"Census Tract 102, Baltimore city, Maryland",68264
