GEOID,insured12,uninsured12,total12,pct_ins12,insured17,uninsured17,total17,pct_ins17,pct_ins_chg,MHHI12,MHHI17
1400000US24005408507,4675,809,5484,0.8524799416484318,5682,1070,6752,0.8415284360189573,-0.010951505629474445,51767,58682
1400000US24005408601,3492,307,3799,0.9191892603316663,3938,77,4015,0.9808219178082191,0.06163265747655289,80926,102902
1400000US24005408602,2023,75,2098,0.9642516682554814,2041,69,2110,0.9672985781990522,0.003046909943570819,88533,98462
1400000US24005408702,2405,12,2417,0.9950351675630947,2430,67,2497,0.9731678013616339,-0.02186736620146079,107050,98333
1400000US24005408703,5677,180,5857,0.9692675431108075,6234,161,6395,0.9748240813135262,0.005556538202718619,78482,94922
1400000US24005408704,5632,63,5695,0.9889376646180861,5473,219,5692,0.9615249472944484,-0.027412717323637703,132743,111607
1400000US24005408800,2216,69,2285,0.9698030634573304,2555,77,2632,0.9707446808510638,9.416173937334404e-4,70431,89556
1400000US24005408900,2566,78,2644,0.970499243570348,2585,44,2629,0.9832635983263598,0.012764354756011786,85221,102772
1400000US24005410100,5616,223,5839,0.9618085288576811,5484,57,5541,0.989713048186248,0.027904519328566857,149459,116735
1400000US24005410200,4553,198,4751,0.9583245632498422,4791,52,4843,0.9892628536031386,0.030938290353296427,117986,144514
1400000US24005411101,2075,208,2283,0.9088918090232151,2125,88,2213,0.9602349751468595,0.051343166123644424,91083,97813
1400000US24005411102,2699,154,2853,0.9460217315106905,2987,79,3066,0.9742335290280496,0.02821179751735914,88523,103311
1400000US24005411201,3169,105,3274,0.9679291386682957,3129,25,3154,0.9920735573874445,0.024144418719148852,97250,118676
1400000US24005411202,3527,117,3644,0.9678924259055982,3721,51,3772,0.9864793213149523,0.0185868954093541,90313,123229
1400000US24005411302,3025,366,3391,0.8920672368033029,3538,146,3684,0.9603691639522258,0.06830192714892291,105833,98750
1400000US24005411303,5610,303,5913,0.9487569761542364,5969,323,6292,0.9486649713922441,-9.200476199222596e-5,73793,70173
1400000US24005411306,4656,462,5118,0.9097303634232122,5099,285,5384,0.9470653789004457,0.0373350154772335,77792,86179
1400000US24005411307,3415,248,3663,0.9322959322959323,3631,224,3855,0.94189364461738,0.009597712321447682,71403,78565
1400000US24005411308,3213,92,3305,0.9721633888048411,3227,88,3315,0.9734539969834087,0.0012906081785676315,82171,89917
1400000US24005411309,8253,379,8632,0.9560936051899908,8542,50,8592,0.9941806331471136,0.03808702795712282,97961,107718
1400000US24005411404,3698,259,3957,0.9345463735152894,3497,157,3654,0.9570333880678709,0.022487014552581508,90417,87250
1400000US24005411406,4167,170,4337,0.9608023979709477,4211,120,4331,0.9722927730316324,0.011490375060684732,90076,85065
1400000US24005411407,8332,720,9052,0.9204595669465312,10544,344,10888,0.9684055841293167,0.04794601718278546,50019,57608
1400000US24005411408,3083,238,3321,0.9283348389039446,3254,320,3574,0.910464465584779,-0.017870373319165633,53213,65135
1400000US24005411409,4971,215,5186,0.9585422290782877,5086,156,5242,0.9702403662724151,0.011698137194127378,92163,101821
1400000US24005411410,4275,355,4630,0.9233261339092873,4506,277,4783,0.9420865565544637,0.01876042264517641,74583,91750
1400000US24005420100,3114,428,3542,0.8791643139469226,3390,299,3689,0.9189482244510707,0.03978391050414809,48456,53781
1400000US24005420200,2264,142,2406,0.940980881130507,2514,90,2604,0.9654377880184332,0.024456906887926122,42526,57143
1400000US24005420301,2546,197,2743,0.9281808239154211,2238,277,2515,0.8898608349900596,-0.03831998892536148,46786,52314
1400000US24005420302,2539,253,2792,0.9093839541547278,2259,315,2574,0.8776223776223776,-0.03176157653235023,59737,57389
1400000US24005420303,1236,99,1335,0.9258426966292135,1267,85,1352,0.9371301775147929,0.011287480885579404,67163,61250
1400000US24005420401,5818,723,6541,0.8894664424399938,5747,483,6230,0.9224719101123595,0.033005467672365674,58359,54581
1400000US24005420402,1977,137,2114,0.9351939451277199,1825,147,1972,0.9254563894523327,-0.009737555675387255,54668,58679
1400000US24005420500,2750,503,3253,0.8453735013833384,2953,397,3350,0.8814925373134328,0.036119035930094356,54235,51616
1400000US24005420600,3272,659,3931,0.8323581785805139,3494,706,4200,0.8319047619047619,-4.5341667575193867e-4,46801,52883
1400000US24005420701,2554,620,3174,0.8046628859483301,2676,533,3209,0.8339046431910252,0.029241757242695066,39214,47934
1400000US24005420702,1780,207,1987,0.8958228485153498,1932,82,2014,0.9592850049652433,0.0634621564498935,56532,36574
1400000US24005420800,3017,339,3356,0.8989868891537545,2955,265,3220,0.9177018633540373,0.018714974200282786,54625,63017
1400000US24005420900,2749,560,3309,0.8307645814445451,3393,177,3570,0.9504201680672268,0.11965558662268172,45199,37688
1400000US24005421000,1640,247,1887,0.8691043985161632,1562,102,1664,0.9387019230769231,0.06959752456075996,24280,26402
1400000US24005421101,2428,432,2860,0.848951048951049,2801,232,3033,0.9235080778107484,0.07455702885969939,41691,45373
1400000US24005421102,1887,377,2264,0.8334805653710248,2290,102,2392,0.9573578595317725,0.12387729416074778,48750,53772
1400000US24005421200,1620,153,1773,0.9137055837563451,1524,111,1635,0.9321100917431193,0.018404507986774177,44851,51563
1400000US24005421300,2671,201,2872,0.9300139275766016,2650,299,2949,0.8986096982027806,-0.031404229373821035,32697,40391
1400000US24005430101,3173,1257,4430,0.7162528216704289,3685,1041,4726,0.7797291578501905,0.06347633617976156,42979,45952
1400000US24005430104,2481,190,2671,0.9288655934107076,2679,160,2839,0.9436421275096865,0.014776534098978833,55929,79833
1400000US24005430200,2550,360,2910,0.8762886597938144,2456,190,2646,0.9281934996220711,0.051904839828256666,49201,40887
1400000US24005430300,5209,1200,6409,0.812763301607115,5227,441,5668,0.9221947776993649,0.1094314760922499,44583,35022
1400000US24005430400,3796,506,4302,0.8823802882380288,4217,147,4364,0.9663153070577452,0.08393501881971632,65203,76757
1400000US24005430600,2259,137,2396,0.9428213689482471,2218,102,2320,0.9560344827586207,0.0132131138103736,71833,95385
1400000US24005430700,4460,293,4753,0.938354723332632,4830,453,5283,0.9142532651902329,-0.024101458142399168,76693,90226
1400000US24005430800,3320,287,3607,0.9204324923759357,3263,221,3484,0.9365671641791045,0.016134671803168743,64583,73981
1400000US24005430900,3808,884,4692,0.8115942028985508,5241,397,5638,0.929584959205392,0.1179907563068412,49297,50913
1400000US24005440100,4339,344,4683,0.9265428144351912,4440,236,4676,0.9495295124037639,0.022986697968572778,76046,68977
1400000US24005440200,2180,334,2514,0.8671439936356404,2330,78,2408,0.967607973421927,0.10046397978628652,57991,64041
1400000US24005440300,1725,374,2099,0.8218199142448785,1914,106,2020,0.9475247524752475,0.12570483823036893,56597,60040
1400000US24005440400,5391,375,5766,0.9349635796045785,4736,225,4961,0.9546462406772828,0.01968266107270422,63640,74410
1400000US24005440500,2685,344,3029,0.8864311654011224,2987,240,3227,0.9256275178184072,0.03919635241728481,60980,71957
1400000US24005440600,2091,117,2208,0.9470108695652174,2231,69,2300,0.97,0.022989130434782568,108438,108929
1400000US24005440701,5573,993,6566,0.84876637222053,5431,1418,6849,0.7929624762739086,-0.055803895946621385,49018,59610
1400000US24005440702,4845,310,5155,0.9398642095053347,4247,579,4826,0.8800248653128885,-0.05983934419244619,75339,62250
1400000US24005440800,2709,419,3128,0.8660485933503836,3036,137,3173,0.9568231957138355,0.0907746023634518,57712,66875
1400000US24005440900,3177,424,3601,0.8822549291863371,3405,340,3745,0.9092122830440588,0.02695735385772169,42098,72428
1400000US24005441000,3148,303,3451,0.9121993625036221,3672,75,3747,0.9799839871897518,0.06778462468612967,52802,62895
1400000US24005441101,1867,214,2081,0.897164824603556,2021,92,2113,0.9564600094652154,0.05929518486165941,61429,63684
1400000US24005441102,4011,568,4579,0.875955448787945,4532,453,4985,0.9091273821464393,0.03317193335849433,70134,57125
1400000US24005450100,3575,234,3809,0.9385665529010239,3617,203,3820,0.9468586387434555,0.008292085842431685,50575,54313
1400000US24005450200,3121,293,3414,0.9141769185705917,2939,228,3167,0.9280075781496685,0.01383065957907681,48804,62389
1400000US24005450300,2921,342,3263,0.8951884768617836,2947,209,3156,0.9337769328263625,0.03858845596457894,58169,48623
1400000US24005450400,1936,206,2142,0.903828197945845,2095,134,2229,0.939883355764917,0.03605515781907198,63000,70714
1400000US24005450501,3326,808,4134,0.8045476536042574,3957,352,4309,0.9183105128800185,0.11376285927576113,39375,48929
1400000US24005450503,4694,1010,5704,0.8229312762973352,5382,1031,6413,0.8392328083580227,0.016301532060687518,45966,54291
1400000US24005450504,4755,1023,5778,0.8229491173416407,4609,770,5379,0.8568507157464212,0.033901598404780575,42839,38271
1400000US24005450800,3095,612,3707,0.8349069328297815,3384,373,3757,0.9007186585041256,0.06581172567434412,41964,42179
1400000US24005450900,3624,272,3896,0.9301848049281314,3777,374,4151,0.9099012286196098,-0.020283576308521623,77394,76607
1400000US24005451000,1517,304,1821,0.8330587589236683,1634,56,1690,0.9668639053254438,0.13380514640177543,75417,79519
1400000US24005451100,2062,334,2396,0.8606010016694491,2163,98,2261,0.9566563467492261,0.09605534507977698,82386,90417
1400000US24005451200,3438,555,3993,0.8610067618332081,3491,79,3570,0.9778711484593837,0.1168643866261756,66583,74539
1400000US24005451300,2417,665,3082,0.7842310188189487,3345,537,3882,0.8616692426584235,0.07743822383947474,47806,48563
1400000US24005451401,3017,381,3398,0.8878752207180695,3641,362,4003,0.9095678241319011,0.021692603413831613,69091,73889
1400000US24005451402,4484,1522,6006,0.7465867465867466,4082,1186,5268,0.7748671222475323,0.028280375660785673,47173,57585
1400000US24005451500,3603,445,4048,0.8900691699604744,3540,210,3750,0.944,0.05393083003952559,59408,62244
1400000US24005451600,1896,158,2054,0.9230769230769231,1924,109,2033,0.9463846532218396,0.023307730144916494,59038,55324
1400000US24005451701,2312,319,2631,0.878753325731661,3600,157,3757,0.9582113388341762,0.07945801310251521,62100,85000
1400000US24005451702,1930,119,2049,0.9419228892142508,1734,99,1833,0.9459901800327333,0.00406729081848245,72875,83250
1400000US24005451801,4724,327,5051,0.9352603444862404,5212,530,5742,0.907697666318356,-0.02756267816788438,69332,65290
1400000US24005451802,3274,178,3452,0.9484356894553881,3601,290,3891,0.9254690310974043,-0.022966658357983838,55304,68405
1400000US24005451803,4132,493,4625,0.8934054054054054,3882,217,4099,0.9470602585996585,0.053654853194253116,63993,74574
1400000US24005451900,2209,247,2456,0.8994299674267101,2447,152,2599,0.9415159676798769,0.04208600025316678,56786,78500
1400000US24005452000,2138,226,2364,0.9043993231810491,2538,100,2638,0.9620924943138741,0.057693171132825016,52734,70625
1400000US24005452100,3123,326,3449,0.9054798492316614,3186,194,3380,0.942603550295858,0.0371237010641966,54272,76384
1400000US24005452300,2471,600,3071,0.8046239010094431,2401,705,3106,0.7730199613650998,-0.03160393964434338,51172,49167
1400000US24005452400,3052,315,3367,0.9064449064449065,3204,201,3405,0.9409691629955947,0.03452425655068825,63145,67875
1400000US24005452500,3476,343,3819,0.9101859125425504,3408,276,3684,0.9250814332247557,0.014895520682205232,54750,52371
1400000US24005490100,4004,69,4073,0.9830591701448563,3799,88,3887,0.9773604322099305,-0.005698737934925813,118493,142950
1400000US24005490200,2656,93,2749,0.9661695161877046,2822,86,2908,0.9704264099037139,0.004256893716009236,83750,111292
1400000US24005490301,4306,582,4888,0.8809328968903437,5379,441,5820,0.9242268041237114,0.04329390723336768,44950,56609
1400000US24005490302,3409,259,3668,0.9293893129770993,4592,256,4848,0.9471947194719472,0.017805406494847964,59844,81307
1400000US24005490400,1613,12,1625,0.9926153846153846,1726,22,1748,0.9874141876430206,-0.005201196972363986,157500,148182
1400000US24005490500,3733,59,3792,0.9844409282700421,3632,40,3672,0.9891067538126361,0.004665825542593982,106075,156607
1400000US24005490601,2058,15,2073,0.9927641099855282,2135,47,2182,0.9784601283226397,-0.014303981662888487,104750,103667
1400000US24005490602,2879,242,3121,0.9224607497596924,2708,123,2831,0.9565524549629106,0.03409170520321825,63832,83233
1400000US24005490603,2232,91,2323,0.9608265174343521,2086,37,2123,0.9825718323127649,0.021745314878412803,102188,106087
1400000US24005490605,4544,195,4739,0.9588520784975734,4481,261,4742,0.9449599325179249,-0.013892145979648496,9150,11190
1400000US24005490701,1470,8,1478,0.9945872801082544,1355,8,1363,0.9941305942773294,-4.566858309249522e-4,94091,102500
1400000US24005490703,2500,139,2639,0.9473285335354301,3226,131,3357,0.9609770628537384,0.013648529318308289,81576,92386
1400000US24005490800,3244,117,3361,0.9651889318655162,3430,85,3515,0.9758179231863442,0.010628991320827952,67750,87727
1400000US24005490900,3870,661,4531,0.8541160891635401,4183,36,4219,0.9914671723157146,0.13735108315217448,50925,50217
1400000US24005491000,2165,0,2165,1,2152,37,2189,0.983097304705345,-0.016902695294655046,128636,144000
1400000US24005491100,3350,250,3600,0.9305555555555556,3886,218,4104,0.9468810916179338,0.016325536062378188,91071,88793
1400000US24005491201,1717,184,1901,0.9032088374539716,1482,78,1560,0.95,0.04679116254602833,67784,74250
1400000US24005491202,1673,78,1751,0.9554540262707024,1724,155,1879,0.9175093134646088,-0.03794471280609357,73867,72083
1400000US24005491300,2973,253,3226,0.921574705517669,3233,405,3638,0.8886750962067069,-0.03289960931096203,58953,55440
1400000US24005491401,4504,715,5219,0.8630005748227629,5172,528,5700,0.9073684210526316,0.04436784622986867,42315,43456
1400000US24005491402,2515,658,3173,0.792625275764261,2665,151,2816,0.9463778409090909,0.15375256514482993,48707,40347
1400000US24005491500,3013,687,3700,0.8143243243243243,3531,369,3900,0.9053846153846153,0.09106029106029101,48578,64538
1400000US24005491600,2112,454,2566,0.8230709275136399,2933,209,3142,0.9334818586887333,0.11041093117509349,53705,60017
1400000US24005491701,3559,385,3944,0.9023833671399595,3713,342,4055,0.9156596794081381,0.013276312268178603,84954,73828
1400000US24005491900,1603,233,1836,0.8730936819172114,1708,159,1867,0.9148366363149437,0.041742954397732346,58467,62025
1400000US24005492001,1284,166,1450,0.8855172413793103,1215,228,1443,0.841995841995842,-0.04352139938346833,55577,55375
1400000US24005492002,3239,377,3616,0.8957411504424779,3717,246,3963,0.9379258137774413,0.0421846633349634,66991,74819
1400000US24005492101,2903,336,3239,0.8962642790984872,3448,253,3701,0.9316400972710078,0.03537581817252067,46972,61971
1400000US24005492102,2119,138,2257,0.9388568896765618,1888,190,2078,0.9085659287776708,-0.03029096089889094,66898,70441
1400000US24005492200,4343,272,4615,0.9410617551462622,4849,176,5025,0.9649751243781095,0.02391336923184728,65399,58103
1400000US24005492300,3627,549,4176,0.8685344827586207,3827,386,4213,0.9083788274388797,0.03984434468025899,64485,70066
1400000US24005492401,3647,347,3994,0.913119679519279,3515,199,3714,0.9464189553042541,0.03329927578497516,95988,88237
1400000US24005492402,5615,306,5921,0.9483195406181388,6117,540,6657,0.9188823794502028,-0.029437161167936043,77925,76063
1400000US24005492500,3078,406,3484,0.883467278989667,2615,238,2853,0.9165790396074308,0.033111760617763775,26413,NA
1400000US24005492600,2929,347,3276,0.8940781440781441,3517,98,3615,0.9728907330567081,0.07881258897856402,68810,66494
1400000US24005980000,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24005980100,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24005980200,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24009860101,3047,184,3231,0.9430516867842773,2826,301,3127,0.9037416053725615,-0.03931008141171577,105230,124706
1400000US24009860102,2702,60,2762,0.9782766111513396,2612,80,2692,0.9702823179791976,-0.007994293172141953,110833,84609
1400000US24009860200,5888,373,6261,0.9404248522600224,5812,145,5957,0.9756588887023669,0.035234036442344574,106458,126859
1400000US24009860300,4003,100,4103,0.9756275895686083,4780,28,4808,0.9941763727121464,0.01854878314353814,111438,128155
1400000US24009860401,8783,620,9403,0.9340635967244496,9634,405,10039,0.9596573363880865,0.025593739663636872,85139,96875
1400000US24009860402,3019,143,3162,0.954775458570525,3440,264,3704,0.9287257019438445,-0.02604975662668052,83966,92105
1400000US24009860501,5379,347,5726,0.9393992315752707,6037,325,6362,0.9489154353976736,0.009516203822402924,129625,135369
1400000US24009860502,2891,225,3116,0.9277920410783055,2959,170,3129,0.9456695429849792,0.0178775019066737,96761,100625
1400000US24009860600,7225,182,7407,0.9754286485756717,6808,448,7256,0.938257993384785,-0.03717065519088669,126607,132682
1400000US24009860701,1993,279,2272,0.8772007042253521,2703,210,2913,0.9279093717816684,0.05070866755631631,79615,88929
1400000US24009860702,2790,248,3038,0.9183673469387755,2948,221,3169,0.9302619122751656,0.011894565336390106,62763,73550
1400000US24009860703,3193,356,3549,0.8996900535362073,3595,195,3790,0.9485488126649076,0.0488587591287003,75246,95313
1400000US24009860801,6120,294,6414,0.9541627689429373,6797,300,7097,0.9577286177257996,0.0035658487828623686,110670,119831
1400000US24009860802,4529,389,4918,0.9209028060187068,4689,236,4925,0.9520812182741116,0.031178412255404853,91625,86324
1400000US24009860900,5718,642,6360,0.8990566037735849,6478,494,6972,0.9291451520367183,0.030088548263133452,72538,93454
1400000US24009861001,1188,59,1247,0.9526864474739375,1061,21,1082,0.9805914972273567,0.02790504975341923,106513,130000
1400000US24009861003,5696,683,6379,0.89292992632074,5430,346,5776,0.9400969529085873,0.04716702658784733,86295,81068
1400000US24009861004,7246,711,7957,0.9106447153449793,6315,523,6838,0.9235156478502486,0.012870932505269383,80971,85612
1400000US24009990100,0,0,0,NaN,0,0,0,NaN,NaN,NA,NA
1400000US24011955000,2381,836,3217,0.7401305564190239,2790,662,3452,0.8082271147161066,0.06809655829708272,52411,45346
1400000US24011955100,5467,519,5986,0.9132976946207818,5080,342,5422,0.9369236444116562,0.0236259497908744,60606,58281
1400000US24011955201,3422,348,3770,0.9076923076923077,3406,282,3688,0.9235357917570499,0.01584348406474223,64234,51250
1400000US24011955202,2239,204,2443,0.9164961113385182,1944,93,2037,0.9543446244477173,0.03784851310919912,69853,55795
1400000US24011955301,3000,375,3375,0.8888888888888888,3876,242,4118,0.9412336085478388,0.052344719658949934,73098,70250
1400000US24011955302,2470,356,2826,0.8740268931351733,2709,266,2975,0.9105882352941177,0.036561342158944354,63352,44589
1400000US24011955400,1854,372,2226,0.8328840970350404,1801,205,2006,0.8978065802592223,0.06492248322418193,69375,56786
1400000US24011955500,3637,449,4086,0.8901125795398923,4107,272,4379,0.9378853619547842,0.04777278241489191,59947,62891
1400000US24011955600,3853,674,4527,0.8511155290479346,3995,333,4328,0.9230591497227357,0.07194362067480109,39176,36349
1400000US24013501001,4304,276,4580,0.9397379912663756,4088,224,4312,0.948051948051948,0.008313956785572452,75671,72222
1400000US24013501002,4730,285,5015,0.9431704885343968,4925,423,5348,0.9209050112191474,-0.022265477315249416,62852,75069
1400000US24013502000,3595,318,3913,0.9187324303603374,3664,148,3812,0.9611752360965372,0.04244280573619985,86076,81723
1400000US24013503000,4927,485,5412,0.9103843311160384,5234,199,5433,0.9633719860114117,0.05298765489537327,69176,82804
1400000US24013504100,5084,405,5489,0.9262160685006376,4878,243,5121,0.9525483304042179,0.02633226190358029,95743,103958
1400000US24013504201,5702,342,6044,0.9434149569821311,5995,200,6195,0.9677158999192897,0.024300942937158676,87768,105308
1400000US24013504202,5566,447,6013,0.9256610676866789,6213,266,6479,0.9589442815249267,0.03328321383824784,103596,109280
1400000US24013505101,4296,209,4505,0.953607103218646,4069,38,4107,0.9907475042610178,0.03714040104237182,119500,127652
1400000US24013505102,5161,163,5324,0.9693839218632607,5517,134,5651,0.9762873827641125,0.00690346090085181,115882,120821
1400000US24013505203,2754,77,2831,0.9728011303426352,2990,132,3122,0.9577194106342088,-0.015081719708426311,100076,102782
1400000US24013505205,3001,63,3064,0.9794386422976501,3475,60,3535,0.983026874115983,0.0035882318183328987,112303,112774
1400000US24013505206,3604,94,3698,0.9745808545159546,3299,90,3389,0.9734434936559457,-0.001137360860008818,87225,91908
1400000US24013505207,3713,60,3773,0.9840975351179433,3791,94,3885,0.9758043758043758,-0.008293159313567444,89750,104577
1400000US24013505208,5423,235,5658,0.9584658890067161,4710,112,4822,0.9767731231854002,0.018307234178684073,83636,106116
1400000US24013506101,4277,178,4455,0.9600448933782267,3938,108,4046,0.9733069698467622,0.0132620764685355,80985,95075
1400000US24013506102,3484,457,3941,0.884039583861964,3949,101,4050,0.9750617283950618,0.09102214453309776,87857,84810
1400000US24013506200,4442,260,4702,0.9447043811144193,4788,102,4890,0.9791411042944785,0.03443672318005919,77645,75238
1400000US24013507500,4605,301,4906,0.9386465552384835,4520,119,4639,0.974347919810304,0.03570136457182049,91971,90093
1400000US24013507601,4059,782,4841,0.8384631274530056,4852,280,5132,0.9454403741231489,0.1069772466701433,83438,66605
1400000US24013507602,3341,348,3689,0.9056654920032529,3811,227,4038,0.9437840515106488,0.038118559507395955,46214,61226
1400000US24013507702,3636,274,3910,0.929923273657289,3592,81,3673,0.9779471821399401,0.048023908482651145,59159,75761
1400000US24013507703,2821,170,2991,0.9431628217987296,2907,90,2997,0.96996996996997,0.026807148171240414,71250,87733
1400000US24013507704,5459,360,5819,0.9381336999484448,5620,377,5997,0.9371352342838085,-9.984656646362389e-4,78319,88306
1400000US24013507801,4953,587,5540,0.894043321299639,5433,204,5637,0.9638105375199574,0.06976721622031834,47287,53010
1400000US24013507802,4206,327,4533,0.927862342819325,4469,96,4565,0.9789704271631983,0.05110808434387326,79963,85208
1400000US24013508101,4397,184,4581,0.9598340973586553,4535,178,4713,0.9622321239125822,0.0023980265539268464,80000,84821
1400000US24013508102,3206,117,3323,0.9647908516400843,2856,47,2903,0.9838098518773682,0.01901900023728398,74375,76083
1400000US24013508200,6498,550,7048,0.9219636776390465,6689,265,6954,0.961892436008053,0.039928758369006445,82141,79797
1400000US24013509001,4138,131,4269,0.9693136565940501,3999,158,4157,0.9619918210247775,-0.007321835569272572,110347,99360
1400000US24013509002,2398,306,2704,0.8868343195266272,2514,211,2725,0.9225688073394496,0.0357344878128224,79375,124250
1400000US24013510000,1034,101,1135,0.9110132158590308,1283,128,1411,0.9092841956059532,-0.00172902025307764,54223,80139
1400000US24013511000,3276,248,3524,0.9296254256526674,3642,70,3712,0.9811422413793104,0.05151681572664302,78689,83625
1400000US24013512000,1460,179,1639,0.8907870652837095,1369,73,1442,0.949375866851595,0.058588801567885485,67917,59188
1400000US24013513001,4335,265,4600,0.9423913043478261,4466,238,4704,0.9494047619047619,0.0070134575569357205,74938,109940
1400000US24013513002,4982,192,5174,0.9628913799768071,5272,185,5457,0.9660985889682976,0.0032072089914905177,120682,129519
1400000US24013514100,3342,259,3601,0.9280755345737295,3584,63,3647,0.982725527831094,0.054649993257364526,99185,122083
1400000US24013514201,4879,411,5290,0.9223062381852551,4812,234,5046,0.9536266349583828,0.0313203967731277,102452,91993
1400000US24013514202,3444,184,3628,0.9492833517089305,3453,75,3528,0.9787414965986394,0.02945814488970888,106029,107961
1400000US24015030100,4585,731,5316,0.8624905944319037,4488,236,4724,0.9500423370025403,0.08755174257063658,52700,68547
1400000US24015030200,4639,487,5126,0.9049941474834179,4582,257,4839,0.9468898532754702,0.04189570579205226,85352,78197
1400000US24015030400,3738,775,4513,0.828273875470862,3935,831,4766,0.8256399496433068,-0.0026339258275551725,40750,32396
1400000US24015030501,3669,286,3955,0.9276864728192162,3833,362,4195,0.9137067938021454,-0.013979679017070867,74321,76797
1400000US24015030503,4570,517,5087,0.8983683900137606,4700,437,5137,0.9149308935176172,0.016562503503856685,49475,63952
1400000US24015030505,3128,399,3527,0.8868726963425007,3836,178,4014,0.955655206776283,0.06878251043378236,55431,56383
1400000US24015030506,7075,929,8004,0.8839330334832584,7437,506,7943,0.9362961097821981,0.05236307629893977,62412,65972
1400000US24015030601,3692,373,4065,0.9082410824108241,3800,116,3916,0.9703779366700716,0.06213685425924742,78375,88115
1400000US24015030602,4790,383,5173,0.9259617243379084,4832,166,4998,0.9667867146858744,0.04082499034796605,79883,82500
1400000US24015030700,4854,442,5296,0.9165407854984894,4837,204,5041,0.959531838920849,0.04299105342235965,76941,84097
1400000US24015030903,3650,543,4193,0.8704984497972812,5482,350,5832,0.9399862825788752,0.06948783278159398,52155,49489
1400000US24015030904,5986,695,6681,0.8959736566382278,7038,73,7111,0.9897342145971031,0.09376055795887528,93156,95865
1400000US24015030905,2666,186,2852,0.9347826086956522,2844,127,2971,0.9572534500168294,0.02247084132117716,58287,80684
1400000US24015030906,8223,738,8961,0.9176431201874791,9647,491,10138,0.9515683566778458,0.03392523649036672,60714,64167
1400000US24015031201,6458,495,6953,0.928807708902632,5612,311,5923,0.9474928245821375,0.018685115679505482,69000,75893
1400000US24015031202,4568,522,5090,0.8974459724950884,5157,211,5368,0.9606929955290611,0.06324702303397267,53818,64188
1400000US24015031301,3354,536,3890,0.8622107969151671,3325,162,3487,0.9535417264123889,0.09133092949722177,69086,85568
1400000US24015031302,6445,387,6832,0.9433548009367682,6691,269,6960,0.9613505747126436,0.017995773775875468,63701,74467
1400000US24015031400,3777,391,4168,0.906190019193858,3730,268,3998,0.9329664832416208,0.026776464047762794,78885,71302
1400000US24017850101,5312,273,5585,0.9511190689346464,5507,331,5838,0.9433025008564577,-0.007816568078188646,91808,89935
1400000US24017850102,2428,296,2724,0.8913362701908958,2236,149,2385,0.9375262054507337,0.046189935259837944,65345,61422
1400000US24017850201,609,83,692,0.88005780346820806,818,7,825,0.9915151515151515,0.1114573480469434,75577,61292
1400000US24017850202,4538,293,4831,0.9393500310494721,4409,302,4711,0.9358947144979834,-0.003455316551488674,65716,56875
1400000US24017850300,2088,116,2204,0.9473684210526315,2006,117,2123,0.9448893075836081,-0.0024791134690234085,89712,72163
1400000US24017850400,3321,336,3657,0.9081214109926169,3490,127,3617,0.9648880287531103,0.05676661776049341,74818,77207
1400000US24017850500,2591,180,2771,0.9350415012630819,2709,89,2798,0.9681915654038599,0.033150064140777924,107750,107875
1400000US24017850600,3864,342,4206,0.9186875891583453,4856,50,4906,0.9898083978801467,0.07112080872180149,106840,104145
1400000US24017850706,4693,404,5097,0.9207376888365705,4960,184,5144,0.9642301710730948,0.043492482236524355,109153,124426
1400000US24017850708,4908,173,5081,0.9659515843337926,5163,156,5319,0.9706711787930062,0.004719594459213661,123164,115179
1400000US24017850709,6360,766,7126,0.8925063149031714,6483,271,6754,0.9598756292567368,0.0673693143535653,77143,86540
1400000US24017850710,5286,296,5582,0.9469724113221067,5390,142,5532,0.9743311641359363,0.0273587528138296,122982,118438
1400000US24017850711,4374,421,4795,0.9122002085505735,4881,193,5074,0.9619629483642097,0.049762739813636214,68311,77310
1400000US24017850712,5390,186,5576,0.9666427546628408,5684,276,5960,0.9536912751677852,-0.012951479495055596,121027,120673
1400000US24017850713,6228,467,6695,0.9302464525765497,7522,199,7721,0.9742261365108147,0.04397968393426499,113011,137202
1400000US24017850801,4508,316,4824,0.9344941956882256,4716,109,4825,0.9774093264248704,0.04291513073664488,107056,110000
1400000US24017850802,3366,454,3820,0.881151832460733,4164,481,4645,0.8964477933261572,0.015295960865424174,68685,73088
1400000US24017850901,5217,524,5741,0.908726702665041,5155,206,5361,0.961574333146801,0.05284763048176,44111,40493
1400000US24017850902,4762,817,5579,0.8535579853020254,5629,177,5806,0.9695142955563211,0.11595631025429565,85797,89777
1400000US24017850904,5317,162,5479,0.9704325606862566,8371,151,8522,0.9822811546585308,0.011848593972274224,106165,106563
1400000US24017850905,4054,354,4408,0.9196914700544465,4078,226,4304,0.9474907063197026,0.027799236265256044,97731,90846
1400000US24017850906,4303,390,4693,0.9168975069252078,4302,144,4446,0.9676113360323887,0.05071382910718092,49967,51536
1400000US24017851001,2561,171,2732,0.9374084919472914,2849,120,2969,0.9595823509599192,0.022173859012627806,96115,82059
1400000US24017851002,8374,519,8893,0.9416394917350726,8292,516,8808,0.94141689373297,-2.2259800210255865e-4,96068,91875
